"player","timePeriod","team","dbin","dbout"
"http://dbpedia.org/resource/Darrell_Armstrong","http://dbpedia.org/resource/Darrell_Armstrong__8","http://dbpedia.org/resource/Dallas_Mavericks","56","119"
"http://dbpedia.org/resource/Grant_Hill","http://dbpedia.org/resource/Grant_Hill__1","http://dbpedia.org/resource/Detroit_Pistons","200","317"
"http://dbpedia.org/resource/Jason_Kidd","http://dbpedia.org/resource/Jason_Kidd__1","http://dbpedia.org/resource/Dallas_Mavericks","296","284"
"http://dbpedia.org/resource/Jason_Kidd","http://dbpedia.org/resource/Jason_Kidd__4","http://dbpedia.org/resource/Dallas_Mavericks","296","284"
"http://dbpedia.org/resource/Tim_Hardaway","http://dbpedia.org/resource/Tim_Hardaway__3","http://dbpedia.org/resource/Dallas_Mavericks","132","168"
"http://dbpedia.org/resource/Vince_Carter","http://dbpedia.org/resource/Vince_Carter__5","http://dbpedia.org/resource/Dallas_Mavericks","246","253"
"http://dbpedia.org/resource/Jameer_Nelson","http://dbpedia.org/resource/Jameer_Nelson__2","http://dbpedia.org/resource/Dallas_Mavericks","79","106"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__2","http://dbpedia.org/resource/Dallas_Mavericks","99","544"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__6","http://dbpedia.org/resource/Dallas_Mavericks","99","544"
"http://dbpedia.org/resource/José_Calderón_(basketball)","http://dbpedia.org/resource/José_Calderón_(basketball)__6","http://dbpedia.org/resource/Detroit_Pistons","88","154"
"http://dbpedia.org/resource/José_Calderón_(basketball)","http://dbpedia.org/resource/José_Calderón_(basketball)__7","http://dbpedia.org/resource/Dallas_Mavericks","88","154"
"http://dbpedia.org/resource/Derek_Fisher","http://dbpedia.org/resource/Derek_Fisher__6","http://dbpedia.org/resource/Dallas_Mavericks","128","187"
"http://dbpedia.org/resource/Drew_Gooden","http://dbpedia.org/resource/Drew_Gooden__7","http://dbpedia.org/resource/Dallas_Mavericks","96","163"
"http://dbpedia.org/resource/Jamaal_Magloire","http://dbpedia.org/resource/Jamaal_Magloire__5","http://dbpedia.org/resource/Dallas_Mavericks","81","135"
"http://dbpedia.org/resource/Jason_Terry","http://dbpedia.org/resource/Jason_Terry__2","http://dbpedia.org/resource/Dallas_Mavericks","99","124"
"http://dbpedia.org/resource/Ben_Kelso","http://dbpedia.org/resource/Ben_Kelso__1","http://dbpedia.org/resource/Detroit_Pistons","6","57"
"http://dbpedia.org/resource/Charlie_Villanueva","http://dbpedia.org/resource/Charlie_Villanueva__3","http://dbpedia.org/resource/Detroit_Pistons","72","127"
"http://dbpedia.org/resource/Chris_Kaman","http://dbpedia.org/resource/Chris_Kaman__3","http://dbpedia.org/resource/Dallas_Mavericks","59","107"
"http://dbpedia.org/resource/Corliss_Williamson","http://dbpedia.org/resource/Corliss_Williamson__3","http://dbpedia.org/resource/Detroit_Pistons","66","128"
"http://dbpedia.org/resource/Nazr_Mohammed","http://dbpedia.org/resource/Nazr_Mohammed__5","http://dbpedia.org/resource/Detroit_Pistons","73","142"
"http://dbpedia.org/resource/O._J._Mayo","http://dbpedia.org/resource/O._J._Mayo__2","http://dbpedia.org/resource/Dallas_Mavericks","112","157"
"http://dbpedia.org/resource/Tyson_Chandler","http://dbpedia.org/resource/Tyson_Chandler__4","http://dbpedia.org/resource/Dallas_Mavericks","132","208"
"http://dbpedia.org/resource/Tyson_Chandler","http://dbpedia.org/resource/Tyson_Chandler__6","http://dbpedia.org/resource/Dallas_Mavericks","132","208"
"http://dbpedia.org/resource/Darvin_Ham","http://dbpedia.org/resource/Darvin_Ham__7","http://dbpedia.org/resource/Detroit_Pistons","34","118"
"http://dbpedia.org/resource/Kris_Humphries","http://dbpedia.org/resource/Kris_Humphries__3","http://dbpedia.org/resource/Dallas_Mavericks","64","124"
"http://dbpedia.org/resource/Popeye_Jones","http://dbpedia.org/resource/Popeye_Jones__2","http://dbpedia.org/resource/Dallas_Mavericks","37","95"
"http://dbpedia.org/resource/Popeye_Jones","http://dbpedia.org/resource/Popeye_Jones__7","http://dbpedia.org/resource/Dallas_Mavericks","37","95"
"http://dbpedia.org/resource/Tyronn_Lue","http://dbpedia.org/resource/Tyronn_Lue__6","http://dbpedia.org/resource/Dallas_Mavericks","56","116"
"http://dbpedia.org/resource/Adrian_Griffin","http://dbpedia.org/resource/Adrian_Griffin__8","http://dbpedia.org/resource/Dallas_Mavericks","47","124"
"http://dbpedia.org/resource/Amir_Johnson","http://dbpedia.org/resource/Amir_Johnson__1","http://dbpedia.org/resource/Detroit_Pistons","36","96"
"http://dbpedia.org/resource/Brandon_Bass","http://dbpedia.org/resource/Brandon_Bass__3","http://dbpedia.org/resource/Dallas_Mavericks","37","83"
"http://dbpedia.org/resource/Ersan_İlyasova","http://dbpedia.org/resource/Ersan_İlyasova__8","http://dbpedia.org/resource/Detroit_Pistons","70","99"
"http://dbpedia.org/resource/Gerald_Green","http://dbpedia.org/resource/Gerald_Green__6","http://dbpedia.org/resource/Dallas_Mavericks","65","144"
"http://dbpedia.org/resource/Greg_Buckner","http://dbpedia.org/resource/Greg_Buckner__2","http://dbpedia.org/resource/Dallas_Mavericks","37","102"
"http://dbpedia.org/resource/Greg_Buckner","http://dbpedia.org/resource/Greg_Buckner__5","http://dbpedia.org/resource/Dallas_Mavericks","37","102"
"http://dbpedia.org/resource/Ian_Mahinmi","http://dbpedia.org/resource/Ian_Mahinmi__5","http://dbpedia.org/resource/Dallas_Mavericks","36","92"
"http://dbpedia.org/resource/Malik_Allen","http://dbpedia.org/resource/Malik_Allen__6","http://dbpedia.org/resource/Dallas_Mavericks","34","106"
"http://dbpedia.org/resource/Monta_Ellis","http://dbpedia.org/resource/Monta_Ellis__3","http://dbpedia.org/resource/Dallas_Mavericks","52","127"
"http://dbpedia.org/resource/Rodney_Stuckey","http://dbpedia.org/resource/Rodney_Stuckey__1","http://dbpedia.org/resource/Detroit_Pistons","46","72"
"http://dbpedia.org/resource/Howard_Eisley","http://dbpedia.org/resource/Howard_Eisley__5","http://dbpedia.org/resource/Dallas_Mavericks","38","97"
"http://dbpedia.org/resource/Robert_Pack","http://dbpedia.org/resource/Robert_Pack__5","http://dbpedia.org/resource/Dallas_Mavericks","33","119"
"http://dbpedia.org/resource/Pete_Myers","http://dbpedia.org/resource/Pete_Myers__1","http://dbpedia.org/resource/Chicago_Bulls","39","66"
"http://dbpedia.org/resource/Randy_Brown","http://dbpedia.org/resource/Randy_Brown__2","http://dbpedia.org/resource/Chicago_Bulls","32","74"
"http://dbpedia.org/resource/Brandon_Jennings","http://dbpedia.org/resource/Brandon_Jennings__3","http://dbpedia.org/resource/Detroit_Pistons","70","116"
"http://dbpedia.org/resource/Caron_Butler","http://dbpedia.org/resource/Caron_Butler__4","http://dbpedia.org/resource/Dallas_Mavericks","109","125"
"http://dbpedia.org/resource/Caron_Butler","http://dbpedia.org/resource/Caron_Butler__8","http://dbpedia.org/resource/Detroit_Pistons","109","125"
"http://dbpedia.org/resource/Tayshaun_Prince","http://dbpedia.org/resource/Tayshaun_Prince__1","http://dbpedia.org/resource/Detroit_Pistons","95","153"
"http://dbpedia.org/resource/Tayshaun_Prince","http://dbpedia.org/resource/Tayshaun_Prince__4","http://dbpedia.org/resource/Detroit_Pistons","95","153"
"http://dbpedia.org/resource/Elton_Brand","http://dbpedia.org/resource/Elton_Brand__1","http://dbpedia.org/resource/Chicago_Bulls","122","157"
"http://dbpedia.org/resource/Elton_Brand","http://dbpedia.org/resource/Elton_Brand__4","http://dbpedia.org/resource/Dallas_Mavericks","122","157"
"http://dbpedia.org/resource/Kirk_Hinrich","http://dbpedia.org/resource/Kirk_Hinrich__1","http://dbpedia.org/resource/Chicago_Bulls","98","172"
"http://dbpedia.org/resource/Kirk_Hinrich","http://dbpedia.org/resource/Kirk_Hinrich__4","http://dbpedia.org/resource/Chicago_Bulls","98","172"
"http://dbpedia.org/resource/Richard_Jefferson","http://dbpedia.org/resource/Richard_Jefferson__6","http://dbpedia.org/resource/Dallas_Mavericks","101","134"
"http://dbpedia.org/resource/Sam_Cassell","http://dbpedia.org/resource/Sam_Cassell__3","http://dbpedia.org/resource/Dallas_Mavericks","121","218"
"http://dbpedia.org/resource/Mark_Bryant_(basketball)","http://dbpedia.org/resource/Mark_Bryant_(basketball)__4","http://dbpedia.org/resource/Chicago_Bulls","49","96"
"http://dbpedia.org/resource/Mark_Bryant_(basketball)","http://dbpedia.org/resource/Mark_Bryant_(basketball)__6","http://dbpedia.org/resource/Dallas_Mavericks","49","96"
"http://dbpedia.org/resource/Sean_Rooks","http://dbpedia.org/resource/Sean_Rooks__1","http://dbpedia.org/resource/Dallas_Mavericks","29","98"
"http://dbpedia.org/resource/Sean_Rooks","http://dbpedia.org/resource/Sean_Rooks__5","http://dbpedia.org/resource/Dallas_Mavericks","29","98"
"http://dbpedia.org/resource/Shawn_Respert","http://dbpedia.org/resource/Shawn_Respert__3","http://dbpedia.org/resource/Dallas_Mavericks","30","113"
"http://dbpedia.org/resource/Thabo_Sefolosha","http://dbpedia.org/resource/Thabo_Sefolosha__4","http://dbpedia.org/resource/Chicago_Bulls","61","106"
"http://dbpedia.org/resource/Kyle_Singler","http://dbpedia.org/resource/Kyle_Singler__3","http://dbpedia.org/resource/Detroit_Pistons","60","122"
"http://dbpedia.org/resource/Ömer_Aşık","http://dbpedia.org/resource/Ömer_Aşık__5","http://dbpedia.org/resource/Chicago_Bulls","55","73"
"http://dbpedia.org/resource/Mark_West_(basketball)","http://dbpedia.org/resource/Mark_West_(basketball)__1","http://dbpedia.org/resource/Dallas_Mavericks","48","82"
"http://dbpedia.org/resource/Mark_West_(basketball)","http://dbpedia.org/resource/Mark_West_(basketball)__5","http://dbpedia.org/resource/Detroit_Pistons","48","82"
"http://dbpedia.org/resource/Sidney_Lowe","http://dbpedia.org/resource/Sidney_Lowe__2","http://dbpedia.org/resource/Detroit_Pistons","75","152"
"http://dbpedia.org/resource/Steve_Novak","http://dbpedia.org/resource/Steve_Novak__4","http://dbpedia.org/resource/Dallas_Mavericks","47","118"
"http://dbpedia.org/resource/Brandan_Wright","http://dbpedia.org/resource/Brandan_Wright__3","http://dbpedia.org/resource/Dallas_Mavericks","51","105"
"http://dbpedia.org/resource/Aaron_Gray","http://dbpedia.org/resource/Aaron_Gray__1","http://dbpedia.org/resource/Chicago_Bulls","35","79"
"http://dbpedia.org/resource/Darren_Collison","http://dbpedia.org/resource/Darren_Collison__3","http://dbpedia.org/resource/Dallas_Mavericks","68","101"
"http://dbpedia.org/resource/Jae_Crowder","http://dbpedia.org/resource/Jae_Crowder__1","http://dbpedia.org/resource/Dallas_Mavericks","27","91"
"http://dbpedia.org/resource/Brandon_Knight_(basketball)","http://dbpedia.org/resource/Brandon_Knight_(basketball)__1","http://dbpedia.org/resource/Detroit_Pistons","49","90"
"http://dbpedia.org/resource/James_Johnson_(basketball","_born_1987)","http://dbpedia.org/resource/James_Johnson_(basketball","_born_1987)__1","http://dbpedia.org/resource/Chicago_Bulls","-1","-1"
"http://dbpedia.org/resource/John_Jenkins_(basketball)","http://dbpedia.org/resource/John_Jenkins_(basketball)__5","http://dbpedia.org/resource/Dallas_Mavericks","27","55"
"http://dbpedia.org/resource/D._J._Augustin","http://dbpedia.org/resource/D._J._Augustin__4","http://dbpedia.org/resource/Chicago_Bulls","59","111"
"http://dbpedia.org/resource/D._J._Augustin","http://dbpedia.org/resource/D._J._Augustin__5","http://dbpedia.org/resource/Detroit_Pistons","59","111"
"http://dbpedia.org/resource/Josh_Smith","http://dbpedia.org/resource/Josh_Smith__2","http://dbpedia.org/resource/Detroit_Pistons","75","91"
"http://dbpedia.org/resource/Kennedy_McIntosh","http://dbpedia.org/resource/Kennedy_McIntosh__1","http://dbpedia.org/resource/Chicago_Bulls","14","58"
"http://dbpedia.org/resource/Wayne_Ellington","http://dbpedia.org/resource/Wayne_Ellington__4","http://dbpedia.org/resource/Dallas_Mavericks","59","86"
"http://dbpedia.org/resource/Lou_Amundson","http://dbpedia.org/resource/Lou_Amundson__10","http://dbpedia.org/resource/Chicago_Bulls","36","94"
"http://dbpedia.org/resource/Lou_Amundson","http://dbpedia.org/resource/Lou_Amundson__8","http://dbpedia.org/resource/Chicago_Bulls","36","94"
"http://dbpedia.org/resource/Tony_Brown_(basketball)","http://dbpedia.org/resource/Tony_Brown_(basketball)__4","http://dbpedia.org/resource/Chicago_Bulls","34","115"
"http://dbpedia.org/resource/Greg_Smith_(basketball","_born_1991)","http://dbpedia.org/resource/Greg_Smith_(basketball","_born_1991)__4","http://dbpedia.org/resource/Dallas_Mavericks","8","55"
"http://dbpedia.org/resource/Greg_Monroe","http://dbpedia.org/resource/Greg_Monroe__1","http://dbpedia.org/resource/Detroit_Pistons","43","69"
"http://dbpedia.org/resource/Jonas_Jerebko","http://dbpedia.org/resource/Jonas_Jerebko__4","http://dbpedia.org/resource/Detroit_Pistons","24","68"
"http://dbpedia.org/resource/Khris_Middleton","http://dbpedia.org/resource/Khris_Middleton__1","http://dbpedia.org/resource/Detroit_Pistons","14","83"
"http://dbpedia.org/resource/Shane_Larkin","http://dbpedia.org/resource/Shane_Larkin__1","http://dbpedia.org/resource/Dallas_Mavericks","10","50"
"http://dbpedia.org/resource/Antonio_Lang","http://dbpedia.org/resource/Antonio_Lang__4","http://dbpedia.org/resource/Miami_Heat","30","100"
"http://dbpedia.org/resource/Chris_Quinn","http://dbpedia.org/resource/Chris_Quinn__1","http://dbpedia.org/resource/Miami_Heat","29","105"
"http://dbpedia.org/resource/Greg_Foster_(basketball)","http://dbpedia.org/resource/Greg_Foster_(basketball)__8","http://dbpedia.org/resource/Utah_Jazz","44","114"
"http://dbpedia.org/resource/Josh_McRoberts","http://dbpedia.org/resource/Josh_McRoberts__5","http://dbpedia.org/resource/Orlando_Magic","58","104"
"http://dbpedia.org/resource/Paul_Pressey","http://dbpedia.org/resource/Paul_Pressey__3","http://dbpedia.org/resource/Golden_State_Warriors","44","82"
"http://dbpedia.org/resource/Randy_Foye","http://dbpedia.org/resource/Randy_Foye__4","http://dbpedia.org/resource/Utah_Jazz","63","105"
"http://dbpedia.org/resource/Arron_Afflalo","http://dbpedia.org/resource/Arron_Afflalo__3","http://dbpedia.org/resource/Orlando_Magic","66","118"
"http://dbpedia.org/resource/Dell_Demps","http://dbpedia.org/resource/Dell_Demps__1","http://dbpedia.org/resource/Golden_State_Warriors","23","67"
"http://dbpedia.org/resource/Dell_Demps","http://dbpedia.org/resource/Dell_Demps__3","http://dbpedia.org/resource/Orlando_Magic","23","67"
"http://dbpedia.org/resource/Devin_Harris","http://dbpedia.org/resource/Devin_Harris__3","http://dbpedia.org/resource/Utah_Jazz","89","144"
"http://dbpedia.org/resource/Monty_Williams","http://dbpedia.org/resource/Monty_Williams__4","http://dbpedia.org/resource/Orlando_Magic","45","82"
"http://dbpedia.org/resource/Paul_Millsap","http://dbpedia.org/resource/Paul_Millsap__1","http://dbpedia.org/resource/Utah_Jazz","40","78"
"http://dbpedia.org/resource/Gerald_Madkins","http://dbpedia.org/resource/Gerald_Madkins__8","http://dbpedia.org/resource/Golden_State_Warriors","6","55"
"http://dbpedia.org/resource/Brandon_Rush","http://dbpedia.org/resource/Brandon_Rush__2","http://dbpedia.org/resource/Golden_State_Warriors","54","73"
"http://dbpedia.org/resource/Brandon_Rush","http://dbpedia.org/resource/Brandon_Rush__3","http://dbpedia.org/resource/Utah_Jazz","54","73"
"http://dbpedia.org/resource/Marco_Belinelli","http://dbpedia.org/resource/Marco_Belinelli__3","http://dbpedia.org/resource/Golden_State_Warriors","54","94"
"http://dbpedia.org/resource/Anthony_Tolliver","http://dbpedia.org/resource/Anthony_Tolliver__10","http://dbpedia.org/resource/Golden_State_Warriors","26","99"
"http://dbpedia.org/resource/C._J._Watson","http://dbpedia.org/resource/C._J._Watson__4","http://dbpedia.org/resource/Golden_State_Warriors","42","99"
"http://dbpedia.org/resource/DeMarre_Carroll","http://dbpedia.org/resource/DeMarre_Carroll__5","http://dbpedia.org/resource/Utah_Jazz","33","74"
"http://dbpedia.org/resource/Enes_Kanter","http://dbpedia.org/resource/Enes_Kanter__2","http://dbpedia.org/resource/Utah_Jazz","38","90"
"http://dbpedia.org/resource/Chris_Johnson_(basketball","_born_1990)","http://dbpedia.org/resource/Chris_Johnson_(basketball","_born_1990)__7","http://dbpedia.org/resource/Utah_Jazz","14","51"
"http://dbpedia.org/resource/Courtney_Lee","http://dbpedia.org/resource/Courtney_Lee__1","http://dbpedia.org/resource/Orlando_Magic","49","97"
"http://dbpedia.org/resource/Anthony_Morrow","http://dbpedia.org/resource/Anthony_Morrow__1","http://dbpedia.org/resource/Golden_State_Warriors","47","75"
"http://dbpedia.org/resource/LeBron_James","http://dbpedia.org/resource/LeBron_James__2","http://dbpedia.org/resource/Miami_Heat","666","342"
"http://dbpedia.org/resource/Patrick_Ewing","http://dbpedia.org/resource/Patrick_Ewing__3","http://dbpedia.org/resource/Orlando_Magic","316","233"
"http://dbpedia.org/resource/Steve_Kerr","http://dbpedia.org/resource/Steve_Kerr__3","http://dbpedia.org/resource/Orlando_Magic","154","181"
"http://dbpedia.org/resource/Darrell_Armstrong","http://dbpedia.org/resource/Darrell_Armstrong__6","http://dbpedia.org/resource/Orlando_Magic","56","119"
"http://dbpedia.org/resource/Dwight_Howard","http://dbpedia.org/resource/Dwight_Howard__1","http://dbpedia.org/resource/Orlando_Magic","289","263"
"http://dbpedia.org/resource/Grant_Hill","http://dbpedia.org/resource/Grant_Hill__2","http://dbpedia.org/resource/Orlando_Magic","200","317"
"http://dbpedia.org/resource/Tim_Hardaway","http://dbpedia.org/resource/Tim_Hardaway__1","http://dbpedia.org/resource/Golden_State_Warriors","132","168"
"http://dbpedia.org/resource/Tim_Hardaway","http://dbpedia.org/resource/Tim_Hardaway__2","http://dbpedia.org/resource/Miami_Heat","132","168"
"http://dbpedia.org/resource/Vince_Carter","http://dbpedia.org/resource/Vince_Carter__3","http://dbpedia.org/resource/Orlando_Magic","246","253"
"http://dbpedia.org/resource/Jameer_Nelson","http://dbpedia.org/resource/Jameer_Nelson__1","http://dbpedia.org/resource/Orlando_Magic","79","106"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__10","http://dbpedia.org/resource/Miami_Heat","99","544"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__4","http://dbpedia.org/resource/Orlando_Magic","99","544"
"http://dbpedia.org/resource/Tobias_Harris","http://dbpedia.org/resource/Tobias_Harris__2","http://dbpedia.org/resource/Orlando_Magic","26","67"
"http://dbpedia.org/resource/Derek_Fisher","http://dbpedia.org/resource/Derek_Fisher__2","http://dbpedia.org/resource/Golden_State_Warriors","128","187"
"http://dbpedia.org/resource/Drew_Gooden","http://dbpedia.org/resource/Drew_Gooden__2","http://dbpedia.org/resource/Orlando_Magic","96","163"
"http://dbpedia.org/resource/J._J._Redick","http://dbpedia.org/resource/J._J._Redick__1","http://dbpedia.org/resource/Orlando_Magic","107","178"
"http://dbpedia.org/resource/Jamaal_Magloire","http://dbpedia.org/resource/Jamaal_Magloire__6","http://dbpedia.org/resource/Miami_Heat","81","135"
"http://dbpedia.org/resource/Mike_Dunleavy","_Jr.","http://dbpedia.org/resource/Mike_Dunleavy","_Jr.__1","http://dbpedia.org/resource/Golden_State_Warriors","64","116"
"http://dbpedia.org/resource/Shaun_Livingston","http://dbpedia.org/resource/Shaun_Livingston__2","http://dbpedia.org/resource/Miami_Heat","66","125"
"http://dbpedia.org/resource/Steve_Blake","http://dbpedia.org/resource/Steve_Blake__8","http://dbpedia.org/resource/Golden_State_Warriors","75","131"
"http://dbpedia.org/resource/Jamal_Crawford","http://dbpedia.org/resource/Jamal_Crawford__3","http://dbpedia.org/resource/Golden_State_Warriors","81","132"
"http://dbpedia.org/resource/Mario_Elie","http://dbpedia.org/resource/Mario_Elie__7","http://dbpedia.org/resource/Golden_State_Warriors","57","135"
"http://dbpedia.org/resource/Mike_Miller_(basketball_player)","http://dbpedia.org/resource/Mike_Miller_(basketball_player)__1","http://dbpedia.org/resource/Orlando_Magic","77","130"
"http://dbpedia.org/resource/Mike_Miller_(basketball_player)","http://dbpedia.org/resource/Mike_Miller_(basketball_player)__5","http://dbpedia.org/resource/Miami_Heat","77","130"
"http://dbpedia.org/resource/Scott_Skiles","http://dbpedia.org/resource/Scott_Skiles__3","http://dbpedia.org/resource/Orlando_Magic","106","162"
"http://dbpedia.org/resource/Sean_Marks","http://dbpedia.org/resource/Sean_Marks__3","http://dbpedia.org/resource/Miami_Heat","56","117"
"http://dbpedia.org/resource/Popeye_Jones","http://dbpedia.org/resource/Popeye_Jones__8","http://dbpedia.org/resource/Golden_State_Warriors","37","95"
"http://dbpedia.org/resource/Tyronn_Lue","http://dbpedia.org/resource/Tyronn_Lue__3","http://dbpedia.org/resource/Orlando_Magic","56","116"
"http://dbpedia.org/resource/Tyronn_Lue","http://dbpedia.org/resource/Tyronn_Lue__8","http://dbpedia.org/resource/Orlando_Magic","56","116"
"http://dbpedia.org/resource/Anthony_Carter","http://dbpedia.org/resource/Anthony_Carter__2","http://dbpedia.org/resource/Miami_Heat","47","130"
"http://dbpedia.org/resource/Brandon_Bass","http://dbpedia.org/resource/Brandon_Bass__4","http://dbpedia.org/resource/Orlando_Magic","37","83"
"http://dbpedia.org/resource/Channing_Frye","http://dbpedia.org/resource/Channing_Frye__4","http://dbpedia.org/resource/Orlando_Magic","71","107"
"http://dbpedia.org/resource/Chris_Andersen","http://dbpedia.org/resource/Chris_Andersen__9","http://dbpedia.org/resource/Miami_Heat","45","110"
"http://dbpedia.org/resource/David_Lee_(basketball)","http://dbpedia.org/resource/David_Lee_(basketball)__2","http://dbpedia.org/resource/Golden_State_Warriors","68","117"
"http://dbpedia.org/resource/James_Jones_(basketball_player)","http://dbpedia.org/resource/James_Jones_(basketball_player)__4","http://dbpedia.org/resource/Miami_Heat","46","90"
"http://dbpedia.org/resource/James_Posey","http://dbpedia.org/resource/James_Posey__4","http://dbpedia.org/resource/Miami_Heat","65","161"
"http://dbpedia.org/resource/Jarrett_Jack","http://dbpedia.org/resource/Jarrett_Jack__5","http://dbpedia.org/resource/Golden_State_Warriors","69","102"
"http://dbpedia.org/resource/Malik_Allen","http://dbpedia.org/resource/Malik_Allen__2","http://dbpedia.org/resource/Miami_Heat","34","106"
"http://dbpedia.org/resource/Malik_Allen","http://dbpedia.org/resource/Malik_Allen__9","http://dbpedia.org/resource/Orlando_Magic","34","106"
"http://dbpedia.org/resource/Marcin_Gortat","http://dbpedia.org/resource/Marcin_Gortat__3","http://dbpedia.org/resource/Orlando_Magic","54","109"
"http://dbpedia.org/resource/Matt_Barnes","http://dbpedia.org/resource/Matt_Barnes__7","http://dbpedia.org/resource/Golden_State_Warriors","74","133"
"http://dbpedia.org/resource/Matt_Barnes","http://dbpedia.org/resource/Matt_Barnes__9","http://dbpedia.org/resource/Orlando_Magic","74","133"
"http://dbpedia.org/resource/Monta_Ellis","http://dbpedia.org/resource/Monta_Ellis__1","http://dbpedia.org/resource/Golden_State_Warriors","52","127"
"http://dbpedia.org/resource/Rasual_Butler","http://dbpedia.org/resource/Rasual_Butler__1","http://dbpedia.org/resource/Miami_Heat","36","100"
"http://dbpedia.org/resource/Trevor_Ariza","http://dbpedia.org/resource/Trevor_Ariza__2","http://dbpedia.org/resource/Orlando_Magic","72","133"
"http://dbpedia.org/resource/Zaza_Pachulia","http://dbpedia.org/resource/Zaza_Pachulia__2","http://dbpedia.org/resource/Orlando_Magic","62","98"
"http://dbpedia.org/resource/Joel_Anthony","http://dbpedia.org/resource/Joel_Anthony__1","http://dbpedia.org/resource/Miami_Heat","40","100"
"http://dbpedia.org/resource/Caron_Butler","http://dbpedia.org/resource/Caron_Butler__1","http://dbpedia.org/resource/Miami_Heat","109","125"
"http://dbpedia.org/resource/Richard_Jefferson","http://dbpedia.org/resource/Richard_Jefferson__4","http://dbpedia.org/resource/Golden_State_Warriors","101","134"
"http://dbpedia.org/resource/Joe_Wolf","http://dbpedia.org/resource/Joe_Wolf__7","http://dbpedia.org/resource/Orlando_Magic","32","95"
"http://dbpedia.org/resource/John_Coker_(basketball)","http://dbpedia.org/resource/John_Coker_(basketball)__7","http://dbpedia.org/resource/Golden_State_Warriors","10","58"
"http://dbpedia.org/resource/Lester_Conner","http://dbpedia.org/resource/Lester_Conner__1","http://dbpedia.org/resource/Golden_State_Warriors","36","119"
"http://dbpedia.org/resource/Sean_Rooks","http://dbpedia.org/resource/Sean_Rooks__8","http://dbpedia.org/resource/Orlando_Magic","29","98"
"http://dbpedia.org/resource/Ryan_Anderson_(basketball","_born_1988)","http://dbpedia.org/resource/Ryan_Anderson_(basketball","_born_1988)__2","http://dbpedia.org/resource/Orlando_Magic","-1","-1"
"http://dbpedia.org/resource/Jason_Thompson_(basketball)","http://dbpedia.org/resource/Jason_Thompson_(basketball)__2","http://dbpedia.org/resource/Golden_State_Warriors","24","68"
"http://dbpedia.org/resource/Ed_Pinckney","http://dbpedia.org/resource/Ed_Pinckney__7","http://dbpedia.org/resource/Miami_Heat","44","134"
"http://dbpedia.org/resource/Ronnie_Price","http://dbpedia.org/resource/Ronnie_Price__5","http://dbpedia.org/resource/Orlando_Magic","25","92"
"http://dbpedia.org/resource/Brandan_Wright","http://dbpedia.org/resource/Brandan_Wright__1","http://dbpedia.org/resource/Golden_State_Warriors","51","105"
"http://dbpedia.org/resource/Michael_Beasley","http://dbpedia.org/resource/Michael_Beasley__1","http://dbpedia.org/resource/Miami_Heat","113","188"
"http://dbpedia.org/resource/Michael_Beasley","http://dbpedia.org/resource/Michael_Beasley__4","http://dbpedia.org/resource/Miami_Heat","113","188"
"http://dbpedia.org/resource/Michael_Beasley","http://dbpedia.org/resource/Michael_Beasley__6","http://dbpedia.org/resource/Miami_Heat","113","188"
"http://dbpedia.org/resource/Carl_Landry","http://dbpedia.org/resource/Carl_Landry__4","http://dbpedia.org/resource/Golden_State_Warriors","51","129"
"http://dbpedia.org/resource/Ish_Smith","http://dbpedia.org/resource/Ish_Smith__4","http://dbpedia.org/resource/Golden_State_Warriors","27","77"
"http://dbpedia.org/resource/Ish_Smith","http://dbpedia.org/resource/Ish_Smith__5","http://dbpedia.org/resource/Orlando_Magic","27","77"
"http://dbpedia.org/resource/Justin_Harper_(basketball)","http://dbpedia.org/resource/Justin_Harper_(basketball)__2","http://dbpedia.org/resource/Orlando_Magic","19","63"
"http://dbpedia.org/resource/Norris_Cole_(basketball)","http://dbpedia.org/resource/Norris_Cole_(basketball)__1","http://dbpedia.org/resource/Miami_Heat","32","60"
"http://dbpedia.org/resource/Toney_Douglas","http://dbpedia.org/resource/Toney_Douglas__4","http://dbpedia.org/resource/Golden_State_Warriors","42","130"
"http://dbpedia.org/resource/Toney_Douglas","http://dbpedia.org/resource/Toney_Douglas__5","http://dbpedia.org/resource/Miami_Heat","42","130"
"http://dbpedia.org/resource/Mario_Chalmers","http://dbpedia.org/resource/Mario_Chalmers__1","http://dbpedia.org/resource/Miami_Heat","75","105"
"http://dbpedia.org/resource/Bob_Allen_(basketball)","http://dbpedia.org/resource/Bob_Allen_(basketball)__1","http://dbpedia.org/resource/Golden_State_Warriors","5","28"
"http://dbpedia.org/resource/Lou_Amundson","http://dbpedia.org/resource/Lou_Amundson__5","http://dbpedia.org/resource/Golden_State_Warriors","36","94"
"http://dbpedia.org/resource/Jeremy_Lin","http://dbpedia.org/resource/Jeremy_Lin__1","http://dbpedia.org/resource/Golden_State_Warriors","154","374"
