"person","place","date"
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1945-11-04
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1947-08-08
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1948-02-24
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1948-03-13
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1949-02-18
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1949-04-17
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1949-06-17
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1949-08-17
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1950-05-14
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1951-10-14
"http://dbpedia.org/resource/List_of_Playboy_Playmates_of_1970","http://dbpedia.org/resource/Chicago",1952-07-22
"http://dbpedia.org/resource/Morrie_Schick","http://dbpedia.org/resource/Chicago",1892-04-17
"http://dbpedia.org/resource/Rosina_Lippi","http://dbpedia.org/resource/Chicago",1956-01-14
"http://dbpedia.org/resource/Scott_Anderson_(athlete)","http://dbpedia.org/resource/Chicago",1974-01-30
"http://dbpedia.org/resource/Stormy_Rottman","http://dbpedia.org/resource/Chicago","1918"
"http://dbpedia.org/resource/Tony_Pape","http://dbpedia.org/resource/Chicago",1981-09-29
"http://dbpedia.org/resource/Ullrich_Haupt_(Jr.)","http://dbpedia.org/resource/Chicago",1915-10-10
"http://dbpedia.org/resource/Wayne_Smith_(defensive_back)","http://dbpedia.org/resource/Chicago",1957-05-09
"http://dbpedia.org/resource/John_C._Reilly","http://dbpedia.org/resource/Chicago",1965-05-24
"http://dbpedia.org/resource/Anthony_L._Krotiak","http://dbpedia.org/resource/Chicago",1915-08-15
"http://dbpedia.org/resource/Frank_J._Jirka,_Jr.","http://dbpedia.org/resource/Chicago","1922"
"http://dbpedia.org/resource/Herold_Juul","http://dbpedia.org/resource/Chicago",1893-05-21
"http://dbpedia.org/resource/Lemone_Lampley","http://dbpedia.org/resource/Chicago",1964-05-09
"http://dbpedia.org/resource/Morris_Hirsch","http://dbpedia.org/resource/Chicago",1933-06-28
"http://dbpedia.org/resource/Myrna_Hansen","http://dbpedia.org/resource/Chicago",1934-08-05
"http://dbpedia.org/resource/Nancy_Boettger","http://dbpedia.org/resource/Chicago",1943-05-01
"http://dbpedia.org/resource/Ron_Howard_(basketball)","http://dbpedia.org/resource/Chicago",1982-11-14
"http://dbpedia.org/resource/Ruben_Gallego","http://dbpedia.org/resource/Chicago",1979-11-20
"http://dbpedia.org/resource/Andy_Toolson","http://dbpedia.org/resource/Chicago",1966-01-19
"http://dbpedia.org/resource/Bernie_Hansen","http://dbpedia.org/resource/Chicago",1944-11-26
"http://dbpedia.org/resource/Cathy_Davidson","http://dbpedia.org/resource/Chicago","1949"
"http://dbpedia.org/resource/Charles_Ronald_Norgle,_Sr.","http://dbpedia.org/resource/Chicago",1937-03-07
"http://dbpedia.org/resource/David_A._Siegel","http://dbpedia.org/resource/Chicago",1935-05-03
"http://dbpedia.org/resource/Eileen_Favorite","http://dbpedia.org/resource/Chicago",1964-09-10
"http://dbpedia.org/resource/Gerald_Walker","http://dbpedia.org/resource/Chicago",1987-07-14
"http://dbpedia.org/resource/Jason_Maxiell","http://dbpedia.org/resource/Chicago",1983-02-18
"http://dbpedia.org/resource/Larry_Strands","http://dbpedia.org/resource/Chicago","1885"
"http://dbpedia.org/resource/Larry_Strands","http://dbpedia.org/resource/Chicago",1885-12-05
"http://dbpedia.org/resource/Lee_Stange","http://dbpedia.org/resource/Chicago",1936-10-27
"http://dbpedia.org/resource/Mark_Simanton","http://dbpedia.org/resource/Chicago",1958-12-08
"http://dbpedia.org/resource/Randall_Lane","http://dbpedia.org/resource/Chicago",1976-10-15
"http://dbpedia.org/resource/Ronald_Gene_Simmons","http://dbpedia.org/resource/Chicago",1940-07-15
"http://dbpedia.org/resource/Sam_Treiman","http://dbpedia.org/resource/Chicago",1925-05-27
"http://dbpedia.org/resource/Serria_Tawan","http://dbpedia.org/resource/Chicago",1978-09-04
"http://dbpedia.org/resource/Seymour_Slive","http://dbpedia.org/resource/Chicago",1920-09-15
"http://dbpedia.org/resource/Sharon_Nordgren","http://dbpedia.org/resource/Chicago",1943-10-21
"http://dbpedia.org/resource/Theaster_Gates","http://dbpedia.org/resource/Chicago",1973-08-28
"http://dbpedia.org/resource/Tim_McGill","http://dbpedia.org/resource/Chicago",1979-06-24
"http://dbpedia.org/resource/Tim_McGill","http://dbpedia.org/resource/Chicago",1996-12-27
"http://dbpedia.org/resource/Vince_Spadea","http://dbpedia.org/resource/Chicago",1974-07-19
"http://dbpedia.org/resource/Alhaji_Mohammed","http://dbpedia.org/resource/Chicago",1981-10-29
"http://dbpedia.org/resource/Art_Folz","http://dbpedia.org/resource/Chicago",1903-03-31
"http://dbpedia.org/resource/Ashley_Day_Leavitt","http://dbpedia.org/resource/Chicago",1877-10-10
"http://dbpedia.org/resource/Ashley_Day_Leavitt","http://dbpedia.org/resource/Chicago",1977-10-10
"http://dbpedia.org/resource/Bob_Pickens","http://dbpedia.org/resource/Chicago",1943-02-02
"http://dbpedia.org/resource/Cheryl_Burton","http://dbpedia.org/resource/Chicago",1962-12-25
"http://dbpedia.org/resource/Chet_Murphy","http://dbpedia.org/resource/Chicago",1917-11-15
"http://dbpedia.org/resource/Gary_MacDougal","http://dbpedia.org/resource/Chicago",1936-07-03
"http://dbpedia.org/resource/Gertrude_Prokosch_Kurath","http://dbpedia.org/resource/Chicago",1903-08-19
"http://dbpedia.org/resource/Hal_Block","http://dbpedia.org/resource/Chicago",1913-08-02
"http://dbpedia.org/resource/Infinito_2017","http://dbpedia.org/resource/Chicago",1975-10-26
"http://dbpedia.org/resource/James_Kahn","http://dbpedia.org/resource/Chicago","1947"
"http://dbpedia.org/resource/Jeannie_Pepper","http://dbpedia.org/resource/Chicago",1958-07-09
"http://dbpedia.org/resource/Joe_Weiss","http://dbpedia.org/resource/Chicago",1894-01-27
"http://dbpedia.org/resource/Milt_Holland","http://dbpedia.org/resource/Chicago",1917-02-07
"http://dbpedia.org/resource/Moosie_Drier","http://dbpedia.org/resource/Chicago",1964-08-06
"http://dbpedia.org/resource/Raymond_B._West","http://dbpedia.org/resource/Chicago",1886-02-11
"http://dbpedia.org/resource/Reggie_Jordan","http://dbpedia.org/resource/Chicago",1968-01-26
"http://dbpedia.org/resource/Stan_Kyles","http://dbpedia.org/resource/Chicago",1961-02-26
"http://dbpedia.org/resource/Terry_K._Amthor","http://dbpedia.org/resource/Chicago",1958-10-18
"http://dbpedia.org/resource/Vivian_Fine","http://dbpedia.org/resource/Chicago",1913-09-28
"http://dbpedia.org/resource/Walter_P._Paluch,_Jr.","http://dbpedia.org/resource/Chicago",1927-04-20
"http://dbpedia.org/resource/Young_Dolph","http://dbpedia.org/resource/Chicago",1985-08-11
"http://dbpedia.org/resource/Bates_Battaglia","http://dbpedia.org/resource/Chicago",1975-12-13
"http://dbpedia.org/resource/Lauralee_Bell","http://dbpedia.org/resource/Chicago",1968-12-22
"http://dbpedia.org/resource/Clarence_Ellis_(computer_scientist)","http://dbpedia.org/resource/Chicago",1943-05-11
"http://dbpedia.org/resource/Don_Dufek,_Sr.","http://dbpedia.org/resource/Chicago",1929-05-28
"http://dbpedia.org/resource/Frank_Quilici","http://dbpedia.org/resource/Chicago",1939-05-11
"http://dbpedia.org/resource/Harry_Sukman","http://dbpedia.org/resource/Chicago","1912"
"http://dbpedia.org/resource/Harry_Sukman","http://dbpedia.org/resource/Chicago",1912-12-02
"http://dbpedia.org/resource/Irving_Petlin","http://dbpedia.org/resource/Chicago",1934-12-17
"http://dbpedia.org/resource/Jabari_Parker","http://dbpedia.org/resource/Chicago",1995-03-15
"http://dbpedia.org/resource/John_Bay","http://dbpedia.org/resource/Chicago",1928-11-30
"http://dbpedia.org/resource/John_Hibbard","http://dbpedia.org/resource/Chicago",1864-12-02
"http://dbpedia.org/resource/Katie_Chang","http://dbpedia.org/resource/Chicago","1995"
"http://dbpedia.org/resource/Katie_Chang","http://dbpedia.org/resource/Chicago",1995-05-03
"http://dbpedia.org/resource/Lil_Reese","http://dbpedia.org/resource/Chicago",1993-01-06
"http://dbpedia.org/resource/Meg_Bussert","http://dbpedia.org/resource/Chicago",1949-10-21
"http://dbpedia.org/resource/Mel_Pekarsky","http://dbpedia.org/resource/Chicago",1934-09-18
"http://dbpedia.org/resource/Meyer_Morton","http://dbpedia.org/resource/Chicago",1889-11-20
"http://dbpedia.org/resource/Patricia_Blagojevich","http://dbpedia.org/resource/Chicago",1965-04-09
"http://dbpedia.org/resource/Rikki_Klieman","http://dbpedia.org/resource/Chicago","1948"
"http://dbpedia.org/resource/Ron_Haydock","http://dbpedia.org/resource/Chicago",1940-04-17
"http://dbpedia.org/resource/Shannah_Trailor","http://dbpedia.org/resource/Chicago","1983"
"http://dbpedia.org/resource/Yvonne_Gage","http://dbpedia.org/resource/Chicago","1959"
"http://dbpedia.org/resource/Abbey_Lincoln","http://dbpedia.org/resource/Chicago",1930-08-06
"http://dbpedia.org/resource/Barbara_Barrie","http://dbpedia.org/resource/Chicago",1931-05-23
"http://dbpedia.org/resource/Cynthia_Kadohata","http://dbpedia.org/resource/Chicago",1956-07-02
"http://dbpedia.org/resource/Fred_Hampton,_Jr.","http://dbpedia.org/resource/Chicago",1969-12-29
"http://dbpedia.org/resource/Jane_Skinner","http://dbpedia.org/resource/Chicago",1967-02-12
"http://dbpedia.org/resource/Joey_Slotnick","http://dbpedia.org/resource/Chicago",1968-10-02
"http://dbpedia.org/resource/Nazr_Mohammed","http://dbpedia.org/resource/Chicago",1977-09-05
"http://dbpedia.org/resource/Edward_M._Burke","http://dbpedia.org/resource/Chicago",1943-12-29
"http://dbpedia.org/resource/Wally_Feurzeig","http://dbpedia.org/resource/Chicago",1927-06-10
"http://dbpedia.org/resource/William_Nicholas_Selig","http://dbpedia.org/resource/Chicago",1864-03-14
"http://dbpedia.org/resource/Karyn_Kupcinet","http://dbpedia.org/resource/Chicago",1941-03-06
"http://dbpedia.org/resource/Edward_Joseph_Kelly","http://dbpedia.org/resource/Chicago",1876-05-01
"http://dbpedia.org/resource/Kenneth_Mars","http://dbpedia.org/resource/Chicago",1935-04-04
"http://dbpedia.org/resource/William_Shawn","http://dbpedia.org/resource/Chicago",1907-08-31
"http://dbpedia.org/resource/Carl_R._Chindblom","http://dbpedia.org/resource/Chicago",1870-12-21
"http://dbpedia.org/resource/Chase_Beebe","http://dbpedia.org/resource/Chicago",1985-03-29
"http://dbpedia.org/resource/Edwin_Michael_Conway","http://dbpedia.org/resource/Chicago",1934-03-06
"http://dbpedia.org/resource/George_Rossman","http://dbpedia.org/resource/Chicago",1885-03-08
"http://dbpedia.org/resource/Heather_Burns","http://dbpedia.org/resource/Chicago",1975-04-07
"http://dbpedia.org/resource/Helene_J._Kantor","http://dbpedia.org/resource/Chicago","1919"
"http://dbpedia.org/resource/Jeremy_Hammond","http://dbpedia.org/resource/Chicago",1985-01-08
"http://dbpedia.org/resource/Laura_Knaperek","http://dbpedia.org/resource/Chicago",1955-07-12
"http://dbpedia.org/resource/Milton_Colbert","http://dbpedia.org/resource/Chicago",1989-09-24
"http://dbpedia.org/resource/Ray_Loring","http://dbpedia.org/resource/Chicago",1943-05-20
"http://dbpedia.org/resource/Roderick_Wetherill","http://dbpedia.org/resource/Chicago",1918-01-19
"http://dbpedia.org/resource/Sidney_Riesenberg","http://dbpedia.org/resource/Chicago","1885"
"http://dbpedia.org/resource/Stuart_Geman","http://dbpedia.org/resource/Chicago","1949"
"http://dbpedia.org/resource/Edward_J._Moskala","http://dbpedia.org/resource/Chicago",1921-11-06
"http://dbpedia.org/resource/Frank_Naleway","http://dbpedia.org/resource/Chicago",1902-07-05
"http://dbpedia.org/resource/Jack_Karwales","http://dbpedia.org/resource/Chicago",1920-06-22
"http://dbpedia.org/resource/Jerry_Avenaim","http://dbpedia.org/resource/Chicago",1961-08-21
"http://dbpedia.org/resource/Jim_Barrett_(winemaker)","http://dbpedia.org/resource/Chicago",1926-11-08
"http://dbpedia.org/resource/Jim_Michaels","http://dbpedia.org/resource/Chicago",1965-09-12
"http://dbpedia.org/resource/Murray_MacLeod","http://dbpedia.org/resource/Chicago",1940-09-09
"http://dbpedia.org/resource/Red_Ormsby","http://dbpedia.org/resource/Chicago",1895-04-03
"http://dbpedia.org/resource/Robert_F._Dunn","http://dbpedia.org/resource/Chicago",1928-06-15
"http://dbpedia.org/resource/Jean_Hagen","http://dbpedia.org/resource/Chicago",1923-08-03
"http://dbpedia.org/resource/Amos_Bullocks","http://dbpedia.org/resource/Chicago",1939-02-07
"http://dbpedia.org/resource/Amos_Bullocks","http://dbpedia.org/resource/Chicago",1944-02-07
"http://dbpedia.org/resource/Anthony_Myles_(basketball,_born_1982)","http://dbpedia.org/resource/Chicago",1982-10-16
"http://dbpedia.org/resource/Bill_McClellan","http://dbpedia.org/resource/Chicago",1856-03-22
"http://dbpedia.org/resource/Bill_McClellan","http://dbpedia.org/resource/Chicago",1865-03-22
"http://dbpedia.org/resource/Edward_Shils","http://dbpedia.org/resource/Chicago",1910-07-01
"http://dbpedia.org/resource/Eva_Guzman","http://dbpedia.org/resource/Chicago",1961-01-12
"http://dbpedia.org/resource/Frederick_D._Sulcer","http://dbpedia.org/resource/Chicago",1926-08-28
"http://dbpedia.org/resource/Garry_Jestadt","http://dbpedia.org/resource/Chicago",1947-03-19
"http://dbpedia.org/resource/Harmony_Hammond","http://dbpedia.org/resource/Chicago",1944-02-08
"http://dbpedia.org/resource/Jason_Faunt","http://dbpedia.org/resource/Chicago",1974-11-20
"http://dbpedia.org/resource/Kenneth_Choi","http://dbpedia.org/resource/Chicago",1971-10-20
"http://dbpedia.org/resource/Martha_Black","http://dbpedia.org/resource/Chicago",1866-02-24
"http://dbpedia.org/resource/Nicholas_Calabrese","http://dbpedia.org/resource/Chicago",1942-11-30
"http://dbpedia.org/resource/Paul_David_Wilson","http://dbpedia.org/resource/Chicago",1952-08-30
"http://dbpedia.org/resource/Perry_McGillivray","http://dbpedia.org/resource/Chicago",1893-08-05
"http://dbpedia.org/resource/Statik_Link","http://dbpedia.org/resource/Chicago",1987-01-03
"http://dbpedia.org/resource/Wilbur_Ware","http://dbpedia.org/resource/Chicago",1923-09-08
"http://dbpedia.org/resource/Emily_McAsey","http://dbpedia.org/resource/Chicago",1978-03-14
"http://dbpedia.org/resource/Milt_Scott","http://dbpedia.org/resource/Chicago",1861-01-17
"http://dbpedia.org/resource/Hannah_Miller","http://dbpedia.org/resource/Chicago",1996-10-29
"http://dbpedia.org/resource/Howard_Sandroff","http://dbpedia.org/resource/Chicago",1949-10-28
"http://dbpedia.org/resource/James_Dashow","http://dbpedia.org/resource/Chicago",1944-11-07
"http://dbpedia.org/resource/Jay_Fonseca","http://dbpedia.org/resource/Chicago","1982"
"http://dbpedia.org/resource/Ski_Melillo","http://dbpedia.org/resource/Chicago",1899-08-04
"http://dbpedia.org/resource/Michael_Shonrock","http://dbpedia.org/resource/Chicago",1957-08-06
"http://dbpedia.org/resource/Tony_Tonneman","http://dbpedia.org/resource/Chicago",1881-09-10
"http://dbpedia.org/resource/Nancy_Davidson","http://dbpedia.org/resource/Chicago",1943-11-03
"http://dbpedia.org/resource/Rene_Romero_Schuler","http://dbpedia.org/resource/Chicago",1968-11-29
"http://dbpedia.org/resource/Walter_A._Davis","http://dbpedia.org/resource/Chicago",1942-11-09
"http://dbpedia.org/resource/Ash-har_Quraishi","http://dbpedia.org/resource/Chicago",1975-01-05
"http://dbpedia.org/resource/Bernard_B._Wolfe","http://dbpedia.org/resource/Chicago",1914-07-01
"http://dbpedia.org/resource/Bill_O'Neill_(American_football)","http://dbpedia.org/resource/Chicago",1910-04-25
"http://dbpedia.org/resource/Cory_Miller","http://dbpedia.org/resource/Chicago",1988-07-22
"http://dbpedia.org/resource/Dan_Beachy-Quick","http://dbpedia.org/resource/Chicago","1973"
"http://dbpedia.org/resource/Eileen_Brady","http://dbpedia.org/resource/Chicago","1961"
"http://dbpedia.org/resource/Emil_Geiss","http://dbpedia.org/resource/Chicago",1867-03-20
"http://dbpedia.org/resource/Helen_Heffron_Roberts","http://dbpedia.org/resource/Chicago",1888-06-12
"http://dbpedia.org/resource/India_Edwards","http://dbpedia.org/resource/Chicago",1895-06-16
"http://dbpedia.org/resource/John_Doyne","http://dbpedia.org/resource/Chicago",1912-03-13
"http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Chicago",1896-08-17
"http://dbpedia.org/resource/John_Quinn_Weitzel","http://dbpedia.org/resource/Chicago",1928-05-10
"http://dbpedia.org/resource/Jose_Munoz_(baseball)","http://dbpedia.org/resource/Chicago",1967-11-11
"http://dbpedia.org/resource/Lee_Moran","http://dbpedia.org/resource/Chicago",1888-06-23
"http://dbpedia.org/resource/Margaret_Cobb_Ailshie","http://dbpedia.org/resource/Chicago",1883-03-27
"http://dbpedia.org/resource/Ali_Cobrin","http://dbpedia.org/resource/Chicago",1989-07-21
"http://dbpedia.org/resource/Ali_Cobrin","http://dbpedia.org/resource/Chicago",1989-08-08
"http://dbpedia.org/resource/Andrea_Kelly_(actress)","http://dbpedia.org/resource/Chicago",1974-02-28
"http://dbpedia.org/resource/Andrea_Kelly_(actress)","http://dbpedia.org/resource/Chicago","--02-29"
"http://dbpedia.org/resource/Angela_Benton","http://dbpedia.org/resource/Chicago",1981-05-22
"http://dbpedia.org/resource/Michelle_Wu","http://dbpedia.org/resource/Chicago",1985-01-14
"http://dbpedia.org/resource/Bill_Zender","http://dbpedia.org/resource/Chicago",1955-04-02
"http://dbpedia.org/resource/Bruce_Rauner","http://dbpedia.org/resource/Chicago",1957-02-18
"http://dbpedia.org/resource/Raymond_Thorne","http://dbpedia.org/resource/Chicago",1887-04-29
"http://dbpedia.org/resource/Rick_Stelmaszek","http://dbpedia.org/resource/Chicago",1948-10-08
"http://dbpedia.org/resource/Dennis_P._McCann","http://dbpedia.org/resource/Chicago",1961-04-14
"http://dbpedia.org/resource/Gabriel_Cousens","http://dbpedia.org/resource/Chicago","1942"
"http://dbpedia.org/resource/Wale_Dada","http://dbpedia.org/resource/Chicago",1983-05-31
"http://dbpedia.org/resource/King_Louie_(rapper)","http://dbpedia.org/resource/Chicago",1987-12-27
"http://dbpedia.org/resource/Kyle_Thompson_(photographer)","http://dbpedia.org/resource/Chicago",1992-01-11
"http://dbpedia.org/resource/Prince_Yahshua","http://dbpedia.org/resource/Chicago",1970-03-21
"http://dbpedia.org/resource/Robert_L._Hines","http://dbpedia.org/resource/Chicago",1970-01-17
"http://dbpedia.org/resource/Shelley_Adler","http://dbpedia.org/resource/Chicago",1959-10-04
"http://dbpedia.org/resource/The_Amazing_Boobzilla","http://dbpedia.org/resource/Chicago",1983-04-30
"http://dbpedia.org/resource/Tim_Pool","http://dbpedia.org/resource/Chicago",1986-03-09
"http://dbpedia.org/resource/Chelsea_Brown","http://dbpedia.org/resource/Chicago",1947-12-06
"http://dbpedia.org/resource/Kevin_Dunn","http://dbpedia.org/resource/Chicago",1956-08-24
"http://dbpedia.org/resource/Nate_Wayne","http://dbpedia.org/resource/Chicago",1975-01-12
"http://dbpedia.org/resource/William_J._Bell","http://dbpedia.org/resource/Chicago",1927-03-06
"http://dbpedia.org/resource/Alex_Tremulis","http://dbpedia.org/resource/Chicago",1914-01-23
"http://dbpedia.org/resource/Dick_Wakefield","http://dbpedia.org/resource/Chicago",1921-05-06
"http://dbpedia.org/resource/Dorothy_Roberts","http://dbpedia.org/resource/Chicago",1956-03-08
"http://dbpedia.org/resource/Elaine_Shore","http://dbpedia.org/resource/Chicago",1929-03-04
"http://dbpedia.org/resource/Irene_Fenwick","http://dbpedia.org/resource/Chicago",1887-09-05
"http://dbpedia.org/resource/Kahil_El'Zabar","http://dbpedia.org/resource/Chicago",1953-11-11
"http://dbpedia.org/resource/L._Hamilton_McCormick","http://dbpedia.org/resource/Chicago","1859"
"http://dbpedia.org/resource/L._Hamilton_McCormick","http://dbpedia.org/resource/Chicago",1859-05-27
"http://dbpedia.org/resource/Mark_Cohon","http://dbpedia.org/resource/Chicago",1966-03-16
"http://dbpedia.org/resource/Robyne_Robinson","http://dbpedia.org/resource/Chicago","1961"
"http://dbpedia.org/resource/Stephen_J._Luczo","http://dbpedia.org/resource/Chicago",1957-02-28
"http://dbpedia.org/resource/William_T._R._Fox","http://dbpedia.org/resource/Chicago",1912-01-12
"http://dbpedia.org/resource/Sherron_Collins","http://dbpedia.org/resource/Chicago",1987-03-18
"http://dbpedia.org/resource/Asa_Baber","http://dbpedia.org/resource/Chicago",1936-06-19
"http://dbpedia.org/resource/Bill_Page","http://dbpedia.org/resource/Chicago",1925-09-11
"http://dbpedia.org/resource/Bill_Page","http://dbpedia.org/resource/Chicago",1935-09-11
"http://dbpedia.org/resource/Eunice_Tietjens","http://dbpedia.org/resource/Chicago",1884-07-29
"http://dbpedia.org/resource/Ginni_Rometty","http://dbpedia.org/resource/Chicago",1957-07-29
"http://dbpedia.org/resource/Hugo_Goetz","http://dbpedia.org/resource/Chicago",1884-10-18
"http://dbpedia.org/resource/Milt_Bocek","http://dbpedia.org/resource/Chicago",1912-07-16
"http://dbpedia.org/resource/Pat_Bond","http://dbpedia.org/resource/Chicago",1925-02-27
"http://dbpedia.org/resource/Paul_Christy","http://dbpedia.org/resource/Chicago",1937-03-20
"http://dbpedia.org/resource/Paul_Christy","http://dbpedia.org/resource/Chicago",1939-03-20
"http://dbpedia.org/resource/Robin_Raymond","http://dbpedia.org/resource/Chicago",1916-10-04
"http://dbpedia.org/resource/Suzy_Nakamura","http://dbpedia.org/resource/Chicago","1973"
"http://dbpedia.org/resource/Yomo","http://dbpedia.org/resource/Chicago",1980-06-17
"http://dbpedia.org/resource/Candace_Kroslak","http://dbpedia.org/resource/Chicago",1978-07-22
"http://dbpedia.org/resource/Charles_Kenneth_Claunch","http://dbpedia.org/resource/Chicago",1899-10-07
"http://dbpedia.org/resource/Johnny_Frigo","http://dbpedia.org/resource/Chicago",1916-12-27
"http://dbpedia.org/resource/Len_Church","http://dbpedia.org/resource/Chicago",1942-03-21
"http://dbpedia.org/resource/Steve_Bannos","http://dbpedia.org/resource/Chicago",1960-08-05
"http://dbpedia.org/resource/Bob_Weiskopf","http://dbpedia.org/resource/Chicago",1914-03-13
"http://dbpedia.org/resource/Dolores_Dorn","http://dbpedia.org/resource/Chicago",1934-03-03
"http://dbpedia.org/resource/Jim_Jacobs","http://dbpedia.org/resource/Chicago",1942-10-07
"http://dbpedia.org/resource/Daniel_R._Jenky","http://dbpedia.org/resource/Chicago",1947-03-03
"http://dbpedia.org/resource/Edward_Laemmle","http://dbpedia.org/resource/Chicago",1887-10-25
"http://dbpedia.org/resource/Nella_Walker","http://dbpedia.org/resource/Chicago",1886-03-06
"http://dbpedia.org/resource/Kelly_McCarty","http://dbpedia.org/resource/Chicago",1975-08-24
"http://dbpedia.org/resource/Bob_Fitzgerald","http://dbpedia.org/resource/Chicago","1966"
"http://dbpedia.org/resource/Bruce_DeMars","http://dbpedia.org/resource/Chicago","1935"
"http://dbpedia.org/resource/Felice_Herrig","http://dbpedia.org/resource/Chicago",1984-09-18
"http://dbpedia.org/resource/Ivan_Irwin","http://dbpedia.org/resource/Chicago",1927-03-13
"http://dbpedia.org/resource/Osiris_Eldridge","http://dbpedia.org/resource/Chicago",1988-06-18
"http://dbpedia.org/resource/Wally_Ris","http://dbpedia.org/resource/Chicago",1924-01-04
"http://dbpedia.org/resource/Jerry_G._Bishop","http://dbpedia.org/resource/Chicago",1936-08-03
"http://dbpedia.org/resource/Fritz_Shiverick","http://dbpedia.org/resource/Chicago","1896"
"http://dbpedia.org/resource/Louis_Quinn","http://dbpedia.org/resource/Chicago",1915-03-23
"http://dbpedia.org/resource/Nick_Polly","http://dbpedia.org/resource/Chicago",1917-04-18
"http://dbpedia.org/resource/Noble_Brandon_Judah","http://dbpedia.org/resource/Chicago",1884-04-23
"http://dbpedia.org/resource/Robert_S._Rivkin","http://dbpedia.org/resource/Chicago",1960-12-07
"http://dbpedia.org/resource/Scott_Waara","http://dbpedia.org/resource/Chicago",1957-06-05
"http://dbpedia.org/resource/Silly_Daddy","http://dbpedia.org/resource/Chicago",1968-01-14
"http://dbpedia.org/resource/Terriun_Crump","http://dbpedia.org/resource/Chicago",1989-07-23
"http://dbpedia.org/resource/Terry_J._Hatter,_Jr.","http://dbpedia.org/resource/Chicago",1933-03-11
"http://dbpedia.org/resource/Tom_Johnson_(American_football)","http://dbpedia.org/resource/Chicago",1931-01-19
"http://dbpedia.org/resource/William_Carey_Cole","http://dbpedia.org/resource/Chicago",1868-08-23
"http://dbpedia.org/resource/Stephen_Bradberry","http://dbpedia.org/resource/Chicago","1960"
"http://dbpedia.org/resource/Harvey_S._Rosen","http://dbpedia.org/resource/Chicago",1949-03-29
"http://dbpedia.org/resource/Joe_Silver","http://dbpedia.org/resource/Chicago",1922-09-28
"http://dbpedia.org/resource/Allen_Wikgren","http://dbpedia.org/resource/Chicago",1906-12-03
"http://dbpedia.org/resource/Edward_Vebell","http://dbpedia.org/resource/Chicago",1921-05-25
"http://dbpedia.org/resource/Gustav_Hentschel","http://dbpedia.org/resource/Chicago",1896-07-05
"http://dbpedia.org/resource/Hank_Erickson","http://dbpedia.org/resource/Chicago",1907-12-11
"http://dbpedia.org/resource/Kelcie_Banks","http://dbpedia.org/resource/Chicago",1965-05-08
"http://dbpedia.org/resource/Nick_Rosa","http://dbpedia.org/resource/Chicago","1951"
"http://dbpedia.org/resource/Noname_Gypsy","http://dbpedia.org/resource/Chicago","1991"
"http://dbpedia.org/resource/Noname_Gypsy","http://dbpedia.org/resource/Chicago",1991-09-18
"http://dbpedia.org/resource/Rudi_Oudshoff","http://dbpedia.org/resource/Chicago",1902-05-18
"http://dbpedia.org/resource/Mike_Harper_(basketball)","http://dbpedia.org/resource/Chicago",1957-12-09
"http://dbpedia.org/resource/Wayne_Blackshear","http://dbpedia.org/resource/Chicago",1992-02-11
"http://dbpedia.org/resource/Bill_Lelivelt","http://dbpedia.org/resource/Chicago",1884-10-21
"http://dbpedia.org/resource/Dan_Cross","http://dbpedia.org/resource/Chicago",1973-08-16
"http://dbpedia.org/resource/Mike_Wheeler_(musician)","http://dbpedia.org/resource/Chicago",1961-06-30
"http://dbpedia.org/resource/Tom_Brennan_(baseball)","http://dbpedia.org/resource/Chicago",1952-10-30
"http://dbpedia.org/resource/Alexander_L._George","http://dbpedia.org/resource/Chicago",1920-05-31
"http://dbpedia.org/resource/Antonious_Bonner","http://dbpedia.org/resource/Chicago",1972-11-03
"http://dbpedia.org/resource/Mario_Tonelli","http://dbpedia.org/resource/Chicago",1916-03-27
"http://dbpedia.org/resource/Mike_Hoban","http://dbpedia.org/resource/Chicago",1952-01-19
"http://dbpedia.org/resource/Anthony_Marquez","http://dbpedia.org/resource/Chicago","1968"
"http://dbpedia.org/resource/William_L._Murphy","http://dbpedia.org/resource/Chicago",1944-06-25
"http://dbpedia.org/resource/Nolan_Harrison","http://dbpedia.org/resource/Chicago",1969-01-25
"http://dbpedia.org/resource/Kay_Unger","http://dbpedia.org/resource/Chicago",1945-05-22
