"player","timePeriod","team","from","to"
"http://dbpedia.org/resource/P._J._Hairston","http://dbpedia.org/resource/P._J._Hairston__2","http://dbpedia.org/resource/Charlotte_Hornets","2014","2015"
"http://dbpedia.org/resource/Jordan_McRae","http://dbpedia.org/resource/Jordan_McRae__3","http://dbpedia.org/resource/Phoenix_Suns","2015","2015"
"http://dbpedia.org/resource/Corey_Brewer","http://dbpedia.org/resource/Corey_Brewer__2","http://dbpedia.org/resource/Dallas_Mavericks","2010","2010"
"http://dbpedia.org/resource/Rajon_Rondo","http://dbpedia.org/resource/Rajon_Rondo__2","http://dbpedia.org/resource/Dallas_Mavericks","2014","2014"
"http://dbpedia.org/resource/Arron_Afflalo","http://dbpedia.org/resource/Arron_Afflalo__1","http://dbpedia.org/resource/Detroit_Pistons","2007","2008"
"http://dbpedia.org/resource/Devin_Harris","http://dbpedia.org/resource/Devin_Harris__1","http://dbpedia.org/resource/Dallas_Mavericks","2004","2007"
"http://dbpedia.org/resource/Elston_Turner","http://dbpedia.org/resource/Elston_Turner__1","http://dbpedia.org/resource/Dallas_Mavericks","1981","1983"
"http://dbpedia.org/resource/José_Juan_Barea","http://dbpedia.org/resource/José_Juan_Barea__3","http://dbpedia.org/resource/Dallas_Mavericks","2006","2010"
"http://dbpedia.org/resource/Larry_Drew","http://dbpedia.org/resource/Larry_Drew__1","http://dbpedia.org/resource/Detroit_Pistons","1980","1980"
"http://dbpedia.org/resource/Ryan_Hollins","http://dbpedia.org/resource/Ryan_Hollins__3","http://dbpedia.org/resource/Dallas_Mavericks","2008","2008"
"http://dbpedia.org/resource/Alexis_Ajinça","http://dbpedia.org/resource/Alexis_Ajinça__6","http://dbpedia.org/resource/Dallas_Mavericks","2010","2010"
"http://dbpedia.org/resource/Anthony_Morrow","http://dbpedia.org/resource/Anthony_Morrow__4","http://dbpedia.org/resource/Dallas_Mavericks","2012","2012"
"http://dbpedia.org/resource/Al-Farouq_Aminu","http://dbpedia.org/resource/Al-Farouq_Aminu__3","http://dbpedia.org/resource/Dallas_Mavericks","2014","2014"
"http://dbpedia.org/resource/Amar'e_Stoudemire","http://dbpedia.org/resource/Amar'e_Stoudemire__3","http://dbpedia.org/resource/Dallas_Mavericks","2014","2014"
"http://dbpedia.org/resource/Steve_Nash","http://dbpedia.org/resource/Steve_Nash__2","http://dbpedia.org/resource/Dallas_Mavericks","1998","2003"
"http://dbpedia.org/resource/Darrell_Armstrong","http://dbpedia.org/resource/Darrell_Armstrong__8","http://dbpedia.org/resource/Dallas_Mavericks","2004","2005"
"http://dbpedia.org/resource/Grant_Hill","http://dbpedia.org/resource/Grant_Hill__1","http://dbpedia.org/resource/Detroit_Pistons","1994","1999"
"http://dbpedia.org/resource/Jason_Kidd","http://dbpedia.org/resource/Jason_Kidd__1","http://dbpedia.org/resource/Dallas_Mavericks","1994","1996"
"http://dbpedia.org/resource/Jason_Kidd","http://dbpedia.org/resource/Jason_Kidd__4","http://dbpedia.org/resource/Dallas_Mavericks","2007","2011"
"http://dbpedia.org/resource/Tim_Hardaway","http://dbpedia.org/resource/Tim_Hardaway__3","http://dbpedia.org/resource/Dallas_Mavericks","2001","2001"
"http://dbpedia.org/resource/Vince_Carter","http://dbpedia.org/resource/Vince_Carter__5","http://dbpedia.org/resource/Dallas_Mavericks","2011","2013"
"http://dbpedia.org/resource/Jameer_Nelson","http://dbpedia.org/resource/Jameer_Nelson__2","http://dbpedia.org/resource/Dallas_Mavericks","2014","2014"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__2","http://dbpedia.org/resource/Dallas_Mavericks","2000","2002"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__6","http://dbpedia.org/resource/Dallas_Mavericks","2007","2007"
"http://dbpedia.org/resource/José_Calderón_(basketball)","http://dbpedia.org/resource/José_Calderón_(basketball)__6","http://dbpedia.org/resource/Detroit_Pistons","2012","2012"
"http://dbpedia.org/resource/José_Calderón_(basketball)","http://dbpedia.org/resource/José_Calderón_(basketball)__7","http://dbpedia.org/resource/Dallas_Mavericks","2013","2013"
"http://dbpedia.org/resource/Derek_Fisher","http://dbpedia.org/resource/Derek_Fisher__6","http://dbpedia.org/resource/Dallas_Mavericks","2012","2012"
"http://dbpedia.org/resource/Drew_Gooden","http://dbpedia.org/resource/Drew_Gooden__7","http://dbpedia.org/resource/Dallas_Mavericks","2009","2009"
"http://dbpedia.org/resource/Jamaal_Magloire","http://dbpedia.org/resource/Jamaal_Magloire__5","http://dbpedia.org/resource/Dallas_Mavericks","2007","2007"
"http://dbpedia.org/resource/Jason_Terry","http://dbpedia.org/resource/Jason_Terry__2","http://dbpedia.org/resource/Dallas_Mavericks","2004","2011"
"http://dbpedia.org/resource/Ben_Kelso","http://dbpedia.org/resource/Ben_Kelso__1","http://dbpedia.org/resource/Detroit_Pistons","1973","1973"
"http://dbpedia.org/resource/Charlie_Villanueva","http://dbpedia.org/resource/Charlie_Villanueva__3","http://dbpedia.org/resource/Detroit_Pistons","2009","2013"
"http://dbpedia.org/resource/Chris_Kaman","http://dbpedia.org/resource/Chris_Kaman__3","http://dbpedia.org/resource/Dallas_Mavericks","2012","2012"
"http://dbpedia.org/resource/Corliss_Williamson","http://dbpedia.org/resource/Corliss_Williamson__3","http://dbpedia.org/resource/Detroit_Pistons","2001","2003"
"http://dbpedia.org/resource/Nazr_Mohammed","http://dbpedia.org/resource/Nazr_Mohammed__5","http://dbpedia.org/resource/Detroit_Pistons","2006","2007"
"http://dbpedia.org/resource/O._J._Mayo","http://dbpedia.org/resource/O._J._Mayo__2","http://dbpedia.org/resource/Dallas_Mavericks","2012","2012"
"http://dbpedia.org/resource/Tyson_Chandler","http://dbpedia.org/resource/Tyson_Chandler__4","http://dbpedia.org/resource/Dallas_Mavericks","2010","2010"
"http://dbpedia.org/resource/Tyson_Chandler","http://dbpedia.org/resource/Tyson_Chandler__6","http://dbpedia.org/resource/Dallas_Mavericks","2014","2014"
"http://dbpedia.org/resource/Darvin_Ham","http://dbpedia.org/resource/Darvin_Ham__7","http://dbpedia.org/resource/Detroit_Pistons","2003","2004"
"http://dbpedia.org/resource/Kris_Humphries","http://dbpedia.org/resource/Kris_Humphries__3","http://dbpedia.org/resource/Dallas_Mavericks","2009","2009"
"http://dbpedia.org/resource/Popeye_Jones","http://dbpedia.org/resource/Popeye_Jones__2","http://dbpedia.org/resource/Dallas_Mavericks","1993","1995"
"http://dbpedia.org/resource/Popeye_Jones","http://dbpedia.org/resource/Popeye_Jones__7","http://dbpedia.org/resource/Dallas_Mavericks","2002","2002"
"http://dbpedia.org/resource/Tyronn_Lue","http://dbpedia.org/resource/Tyronn_Lue__6","http://dbpedia.org/resource/Dallas_Mavericks","2007","2007"
"http://dbpedia.org/resource/Adrian_Griffin","http://dbpedia.org/resource/Adrian_Griffin__8","http://dbpedia.org/resource/Dallas_Mavericks","2001","2003"
"http://dbpedia.org/resource/Amir_Johnson","http://dbpedia.org/resource/Amir_Johnson__1","http://dbpedia.org/resource/Detroit_Pistons","2005","2008"
"http://dbpedia.org/resource/Brandon_Bass","http://dbpedia.org/resource/Brandon_Bass__3","http://dbpedia.org/resource/Dallas_Mavericks","2007","2008"
"http://dbpedia.org/resource/Ersan_İlyasova","http://dbpedia.org/resource/Ersan_İlyasova__8","http://dbpedia.org/resource/Detroit_Pistons","2015","2015"
"http://dbpedia.org/resource/Gerald_Green","http://dbpedia.org/resource/Gerald_Green__6","http://dbpedia.org/resource/Dallas_Mavericks","2008","2008"
"http://dbpedia.org/resource/Greg_Buckner","http://dbpedia.org/resource/Greg_Buckner__2","http://dbpedia.org/resource/Dallas_Mavericks","1999","2001"
"http://dbpedia.org/resource/Greg_Buckner","http://dbpedia.org/resource/Greg_Buckner__5","http://dbpedia.org/resource/Dallas_Mavericks","2006","2006"
"http://dbpedia.org/resource/Ian_Mahinmi","http://dbpedia.org/resource/Ian_Mahinmi__5","http://dbpedia.org/resource/Dallas_Mavericks","2010","2011"
"http://dbpedia.org/resource/Malik_Allen","http://dbpedia.org/resource/Malik_Allen__6","http://dbpedia.org/resource/Dallas_Mavericks","2007","2007"
"http://dbpedia.org/resource/Monta_Ellis","http://dbpedia.org/resource/Monta_Ellis__3","http://dbpedia.org/resource/Dallas_Mavericks","2013","2014"
"http://dbpedia.org/resource/Rodney_Stuckey","http://dbpedia.org/resource/Rodney_Stuckey__1","http://dbpedia.org/resource/Detroit_Pistons","2007","2013"
"http://dbpedia.org/resource/Howard_Eisley","http://dbpedia.org/resource/Howard_Eisley__5","http://dbpedia.org/resource/Dallas_Mavericks","2000","2000"
"http://dbpedia.org/resource/Robert_Pack","http://dbpedia.org/resource/Robert_Pack__5","http://dbpedia.org/resource/Dallas_Mavericks","1996","1999"
"http://dbpedia.org/resource/Pete_Myers","http://dbpedia.org/resource/Pete_Myers__1","http://dbpedia.org/resource/Chicago_Bulls","1986","1986"
"http://dbpedia.org/resource/Randy_Brown","http://dbpedia.org/resource/Randy_Brown__2","http://dbpedia.org/resource/Chicago_Bulls","1995","1999"
"http://dbpedia.org/resource/Brandon_Jennings","http://dbpedia.org/resource/Brandon_Jennings__3","http://dbpedia.org/resource/Detroit_Pistons","2013","2015"
"http://dbpedia.org/resource/Caron_Butler","http://dbpedia.org/resource/Caron_Butler__4","http://dbpedia.org/resource/Dallas_Mavericks","2009","2010"
"http://dbpedia.org/resource/Caron_Butler","http://dbpedia.org/resource/Caron_Butler__8","http://dbpedia.org/resource/Detroit_Pistons","2014","2014"
"http://dbpedia.org/resource/Tayshaun_Prince","http://dbpedia.org/resource/Tayshaun_Prince__1","http://dbpedia.org/resource/Detroit_Pistons","2002","2012"
"http://dbpedia.org/resource/Tayshaun_Prince","http://dbpedia.org/resource/Tayshaun_Prince__4","http://dbpedia.org/resource/Detroit_Pistons","2014","2014"
"http://dbpedia.org/resource/Elton_Brand","http://dbpedia.org/resource/Elton_Brand__1","http://dbpedia.org/resource/Chicago_Bulls","1999","2000"
"http://dbpedia.org/resource/Elton_Brand","http://dbpedia.org/resource/Elton_Brand__4","http://dbpedia.org/resource/Dallas_Mavericks","2012","2012"
"http://dbpedia.org/resource/Kirk_Hinrich","http://dbpedia.org/resource/Kirk_Hinrich__1","http://dbpedia.org/resource/Chicago_Bulls","2003","2009"
"http://dbpedia.org/resource/Kirk_Hinrich","http://dbpedia.org/resource/Kirk_Hinrich__4","http://dbpedia.org/resource/Chicago_Bulls","2012","2015"
"http://dbpedia.org/resource/Richard_Jefferson","http://dbpedia.org/resource/Richard_Jefferson__6","http://dbpedia.org/resource/Dallas_Mavericks","2014","2014"
"http://dbpedia.org/resource/Sam_Cassell","http://dbpedia.org/resource/Sam_Cassell__3","http://dbpedia.org/resource/Dallas_Mavericks","1996","1996"
"http://dbpedia.org/resource/Mark_Bryant_(basketball)","http://dbpedia.org/resource/Mark_Bryant_(basketball)__4","http://dbpedia.org/resource/Chicago_Bulls","1999","1999"
"http://dbpedia.org/resource/Mark_Bryant_(basketball)","http://dbpedia.org/resource/Mark_Bryant_(basketball)__6","http://dbpedia.org/resource/Dallas_Mavericks","2000","2000"
"http://dbpedia.org/resource/Sean_Rooks","http://dbpedia.org/resource/Sean_Rooks__1","http://dbpedia.org/resource/Dallas_Mavericks","1992","1993"
"http://dbpedia.org/resource/Sean_Rooks","http://dbpedia.org/resource/Sean_Rooks__5","http://dbpedia.org/resource/Dallas_Mavericks","1999","1999"
"http://dbpedia.org/resource/Shawn_Respert","http://dbpedia.org/resource/Shawn_Respert__3","http://dbpedia.org/resource/Dallas_Mavericks","1998","1998"
"http://dbpedia.org/resource/Thabo_Sefolosha","http://dbpedia.org/resource/Thabo_Sefolosha__4","http://dbpedia.org/resource/Chicago_Bulls","2006","2008"
"http://dbpedia.org/resource/Kyle_Singler","http://dbpedia.org/resource/Kyle_Singler__3","http://dbpedia.org/resource/Detroit_Pistons","2012","2014"
"http://dbpedia.org/resource/Ömer_Aşık","http://dbpedia.org/resource/Ömer_Aşık__5","http://dbpedia.org/resource/Chicago_Bulls","2010","2011"
"http://dbpedia.org/resource/Mark_West_(basketball)","http://dbpedia.org/resource/Mark_West_(basketball)__1","http://dbpedia.org/resource/Dallas_Mavericks","1983","1983"
"http://dbpedia.org/resource/Mark_West_(basketball)","http://dbpedia.org/resource/Mark_West_(basketball)__5","http://dbpedia.org/resource/Detroit_Pistons","1994","1995"
"http://dbpedia.org/resource/Sidney_Lowe","http://dbpedia.org/resource/Sidney_Lowe__2","http://dbpedia.org/resource/Detroit_Pistons","1984","1984"
"http://dbpedia.org/resource/Steve_Novak","http://dbpedia.org/resource/Steve_Novak__4","http://dbpedia.org/resource/Dallas_Mavericks","2010","2010"
"http://dbpedia.org/resource/Brandan_Wright","http://dbpedia.org/resource/Brandan_Wright__3","http://dbpedia.org/resource/Dallas_Mavericks","2011","2014"
"http://dbpedia.org/resource/Aaron_Gray","http://dbpedia.org/resource/Aaron_Gray__1","http://dbpedia.org/resource/Chicago_Bulls","2007","2009"
"http://dbpedia.org/resource/Darren_Collison","http://dbpedia.org/resource/Darren_Collison__3","http://dbpedia.org/resource/Dallas_Mavericks","2012","2012"
"http://dbpedia.org/resource/Jae_Crowder","http://dbpedia.org/resource/Jae_Crowder__1","http://dbpedia.org/resource/Dallas_Mavericks","2012","2014"
"http://dbpedia.org/resource/Brandon_Knight_(basketball)","http://dbpedia.org/resource/Brandon_Knight_(basketball)__1","http://dbpedia.org/resource/Detroit_Pistons","2011","2012"
"http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)__1","http://dbpedia.org/resource/Chicago_Bulls","2009","2010"
"http://dbpedia.org/resource/John_Jenkins_(basketball)","http://dbpedia.org/resource/John_Jenkins_(basketball)__5","http://dbpedia.org/resource/Dallas_Mavericks","2015","2015"
"http://dbpedia.org/resource/D._J._Augustin","http://dbpedia.org/resource/D._J._Augustin__4","http://dbpedia.org/resource/Chicago_Bulls","2013","2013"
"http://dbpedia.org/resource/D._J._Augustin","http://dbpedia.org/resource/D._J._Augustin__5","http://dbpedia.org/resource/Detroit_Pistons","2014","2014"
"http://dbpedia.org/resource/Josh_Smith","http://dbpedia.org/resource/Josh_Smith__2","http://dbpedia.org/resource/Detroit_Pistons","2013","2014"
"http://dbpedia.org/resource/Kennedy_McIntosh","http://dbpedia.org/resource/Kennedy_McIntosh__1","http://dbpedia.org/resource/Chicago_Bulls","1971","1972"
"http://dbpedia.org/resource/Wayne_Ellington","http://dbpedia.org/resource/Wayne_Ellington__4","http://dbpedia.org/resource/Dallas_Mavericks","2013","2013"
"http://dbpedia.org/resource/Lou_Amundson","http://dbpedia.org/resource/Lou_Amundson__10","http://dbpedia.org/resource/Chicago_Bulls","2013","2013"
"http://dbpedia.org/resource/Lou_Amundson","http://dbpedia.org/resource/Lou_Amundson__8","http://dbpedia.org/resource/Chicago_Bulls","2012","2012"
"http://dbpedia.org/resource/Tony_Brown_(basketball)","http://dbpedia.org/resource/Tony_Brown_(basketball)__4","http://dbpedia.org/resource/Chicago_Bulls","1985","1985"
"http://dbpedia.org/resource/Greg_Smith_(basketball,_born_1991)","http://dbpedia.org/resource/Greg_Smith_(basketball,_born_1991)__4","http://dbpedia.org/resource/Dallas_Mavericks","2014","2014"
"http://dbpedia.org/resource/Greg_Monroe","http://dbpedia.org/resource/Greg_Monroe__1","http://dbpedia.org/resource/Detroit_Pistons","2010","2014"
"http://dbpedia.org/resource/Jonas_Jerebko","http://dbpedia.org/resource/Jonas_Jerebko__4","http://dbpedia.org/resource/Detroit_Pistons","2009","2014"
"http://dbpedia.org/resource/Khris_Middleton","http://dbpedia.org/resource/Khris_Middleton__1","http://dbpedia.org/resource/Detroit_Pistons","2012","2012"
"http://dbpedia.org/resource/Shane_Larkin","http://dbpedia.org/resource/Shane_Larkin__1","http://dbpedia.org/resource/Dallas_Mavericks","2013","2013"
"http://dbpedia.org/resource/Antonio_Lang","http://dbpedia.org/resource/Antonio_Lang__4","http://dbpedia.org/resource/Miami_Heat","1998","1998"
"http://dbpedia.org/resource/Chris_Quinn","http://dbpedia.org/resource/Chris_Quinn__1","http://dbpedia.org/resource/Miami_Heat","2006","2009"
"http://dbpedia.org/resource/Greg_Foster_(basketball)","http://dbpedia.org/resource/Greg_Foster_(basketball)__8","http://dbpedia.org/resource/Utah_Jazz","1995","1998"
"http://dbpedia.org/resource/Josh_McRoberts","http://dbpedia.org/resource/Josh_McRoberts__5","http://dbpedia.org/resource/Orlando_Magic","2012","2012"
"http://dbpedia.org/resource/Paul_Pressey","http://dbpedia.org/resource/Paul_Pressey__3","http://dbpedia.org/resource/Golden_State_Warriors","1992","1992"
"http://dbpedia.org/resource/Randy_Foye","http://dbpedia.org/resource/Randy_Foye__4","http://dbpedia.org/resource/Utah_Jazz","2012","2012"
"http://dbpedia.org/resource/Arron_Afflalo","http://dbpedia.org/resource/Arron_Afflalo__3","http://dbpedia.org/resource/Orlando_Magic","2012","2013"
"http://dbpedia.org/resource/Dell_Demps","http://dbpedia.org/resource/Dell_Demps__1","http://dbpedia.org/resource/Golden_State_Warriors","1993","1994"
"http://dbpedia.org/resource/Dell_Demps","http://dbpedia.org/resource/Dell_Demps__3","http://dbpedia.org/resource/Orlando_Magic","1996","1997"
"http://dbpedia.org/resource/Devin_Harris","http://dbpedia.org/resource/Devin_Harris__3","http://dbpedia.org/resource/Utah_Jazz","2010","2011"
"http://dbpedia.org/resource/Monty_Williams","http://dbpedia.org/resource/Monty_Williams__4","http://dbpedia.org/resource/Orlando_Magic","1999","2001"
"http://dbpedia.org/resource/Paul_Millsap","http://dbpedia.org/resource/Paul_Millsap__1","http://dbpedia.org/resource/Utah_Jazz","2006","2012"
"http://dbpedia.org/resource/Gerald_Madkins","http://dbpedia.org/resource/Gerald_Madkins__8","http://dbpedia.org/resource/Golden_State_Warriors","1997","1997"
"http://dbpedia.org/resource/Brandon_Rush","http://dbpedia.org/resource/Brandon_Rush__2","http://dbpedia.org/resource/Golden_State_Warriors","2011","2012"
"http://dbpedia.org/resource/Brandon_Rush","http://dbpedia.org/resource/Brandon_Rush__3","http://dbpedia.org/resource/Utah_Jazz","2013","2013"
"http://dbpedia.org/resource/Marco_Belinelli","http://dbpedia.org/resource/Marco_Belinelli__3","http://dbpedia.org/resource/Golden_State_Warriors","2007","2008"
"http://dbpedia.org/resource/Anthony_Tolliver","http://dbpedia.org/resource/Anthony_Tolliver__10","http://dbpedia.org/resource/Golden_State_Warriors","2009","2009"
"http://dbpedia.org/resource/C._J._Watson","http://dbpedia.org/resource/C._J._Watson__4","http://dbpedia.org/resource/Golden_State_Warriors","2008","2010"
"http://dbpedia.org/resource/DeMarre_Carroll","http://dbpedia.org/resource/DeMarre_Carroll__5","http://dbpedia.org/resource/Utah_Jazz","2011","2012"
"http://dbpedia.org/resource/Enes_Kanter","http://dbpedia.org/resource/Enes_Kanter__2","http://dbpedia.org/resource/Utah_Jazz","2011","2014"
"http://dbpedia.org/resource/Chris_Johnson_(basketball,_born_1990)","http://dbpedia.org/resource/Chris_Johnson_(basketball,_born_1990)__7","http://dbpedia.org/resource/Utah_Jazz","2014","2014"
"http://dbpedia.org/resource/Courtney_Lee","http://dbpedia.org/resource/Courtney_Lee__1","http://dbpedia.org/resource/Orlando_Magic","2008","2008"
"http://dbpedia.org/resource/Anthony_Morrow","http://dbpedia.org/resource/Anthony_Morrow__1","http://dbpedia.org/resource/Golden_State_Warriors","2008","2009"
"http://dbpedia.org/resource/LeBron_James","http://dbpedia.org/resource/LeBron_James__2","http://dbpedia.org/resource/Miami_Heat","2010","2013"
"http://dbpedia.org/resource/Patrick_Ewing","http://dbpedia.org/resource/Patrick_Ewing__3","http://dbpedia.org/resource/Orlando_Magic","2001","2001"
"http://dbpedia.org/resource/Steve_Kerr","http://dbpedia.org/resource/Steve_Kerr__3","http://dbpedia.org/resource/Orlando_Magic","1992","1992"
"http://dbpedia.org/resource/Darrell_Armstrong","http://dbpedia.org/resource/Darrell_Armstrong__6","http://dbpedia.org/resource/Orlando_Magic","1994","2002"
"http://dbpedia.org/resource/Dwight_Howard","http://dbpedia.org/resource/Dwight_Howard__1","http://dbpedia.org/resource/Orlando_Magic","2004","2011"
"http://dbpedia.org/resource/Grant_Hill","http://dbpedia.org/resource/Grant_Hill__2","http://dbpedia.org/resource/Orlando_Magic","2000","2006"
"http://dbpedia.org/resource/Tim_Hardaway","http://dbpedia.org/resource/Tim_Hardaway__1","http://dbpedia.org/resource/Golden_State_Warriors","1989","1995"
"http://dbpedia.org/resource/Tim_Hardaway","http://dbpedia.org/resource/Tim_Hardaway__2","http://dbpedia.org/resource/Miami_Heat","1995","2000"
"http://dbpedia.org/resource/Vince_Carter","http://dbpedia.org/resource/Vince_Carter__3","http://dbpedia.org/resource/Orlando_Magic","2009","2010"
"http://dbpedia.org/resource/Jameer_Nelson","http://dbpedia.org/resource/Jameer_Nelson__1","http://dbpedia.org/resource/Orlando_Magic","2004","2013"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__10","http://dbpedia.org/resource/Miami_Heat","2010","2012"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__4","http://dbpedia.org/resource/Orlando_Magic","2003","2003"
"http://dbpedia.org/resource/Tobias_Harris","http://dbpedia.org/resource/Tobias_Harris__2","http://dbpedia.org/resource/Orlando_Magic","2012","2015"
"http://dbpedia.org/resource/Derek_Fisher","http://dbpedia.org/resource/Derek_Fisher__2","http://dbpedia.org/resource/Golden_State_Warriors","2004","2005"
"http://dbpedia.org/resource/Drew_Gooden","http://dbpedia.org/resource/Drew_Gooden__2","http://dbpedia.org/resource/Orlando_Magic","2002","2003"
"http://dbpedia.org/resource/J._J._Redick","http://dbpedia.org/resource/J._J._Redick__1","http://dbpedia.org/resource/Orlando_Magic","2006","2012"
"http://dbpedia.org/resource/Jamaal_Magloire","http://dbpedia.org/resource/Jamaal_Magloire__6","http://dbpedia.org/resource/Miami_Heat","2008","2010"
"http://dbpedia.org/resource/Mike_Dunleavy,_Jr.","http://dbpedia.org/resource/Mike_Dunleavy,_Jr.__1","http://dbpedia.org/resource/Golden_State_Warriors","2002","2006"
"http://dbpedia.org/resource/Shaun_Livingston","http://dbpedia.org/resource/Shaun_Livingston__2","http://dbpedia.org/resource/Miami_Heat","2008","2008"
"http://dbpedia.org/resource/Steve_Blake","http://dbpedia.org/resource/Steve_Blake__8","http://dbpedia.org/resource/Golden_State_Warriors","2013","2013"
"http://dbpedia.org/resource/Jamal_Crawford","http://dbpedia.org/resource/Jamal_Crawford__3","http://dbpedia.org/resource/Golden_State_Warriors","2008","2008"
"http://dbpedia.org/resource/Mario_Elie","http://dbpedia.org/resource/Mario_Elie__7","http://dbpedia.org/resource/Golden_State_Warriors","1991","1991"
"http://dbpedia.org/resource/Mike_Miller_(basketball_player)","http://dbpedia.org/resource/Mike_Miller_(basketball_player)__1","http://dbpedia.org/resource/Orlando_Magic","2000","2002"
"http://dbpedia.org/resource/Mike_Miller_(basketball_player)","http://dbpedia.org/resource/Mike_Miller_(basketball_player)__5","http://dbpedia.org/resource/Miami_Heat","2010","2012"
"http://dbpedia.org/resource/Scott_Skiles","http://dbpedia.org/resource/Scott_Skiles__3","http://dbpedia.org/resource/Orlando_Magic","1989","1993"
"http://dbpedia.org/resource/Sean_Marks","http://dbpedia.org/resource/Sean_Marks__3","http://dbpedia.org/resource/Miami_Heat","2001","2002"
"http://dbpedia.org/resource/Popeye_Jones","http://dbpedia.org/resource/Popeye_Jones__8","http://dbpedia.org/resource/Golden_State_Warriors","2003","2003"
"http://dbpedia.org/resource/Tyronn_Lue","http://dbpedia.org/resource/Tyronn_Lue__3","http://dbpedia.org/resource/Orlando_Magic","2003","2003"
"http://dbpedia.org/resource/Tyronn_Lue","http://dbpedia.org/resource/Tyronn_Lue__8","http://dbpedia.org/resource/Orlando_Magic","2008","2008"
"http://dbpedia.org/resource/Anthony_Carter","http://dbpedia.org/resource/Anthony_Carter__2","http://dbpedia.org/resource/Miami_Heat","1999","2002"
"http://dbpedia.org/resource/Brandon_Bass","http://dbpedia.org/resource/Brandon_Bass__4","http://dbpedia.org/resource/Orlando_Magic","2009","2010"
"http://dbpedia.org/resource/Channing_Frye","http://dbpedia.org/resource/Channing_Frye__4","http://dbpedia.org/resource/Orlando_Magic","2014","2015"
"http://dbpedia.org/resource/Chris_Andersen","http://dbpedia.org/resource/Chris_Andersen__9","http://dbpedia.org/resource/Miami_Heat","2012","2015"
"http://dbpedia.org/resource/David_Lee_(basketball)","http://dbpedia.org/resource/David_Lee_(basketball)__2","http://dbpedia.org/resource/Golden_State_Warriors","2010","2014"
"http://dbpedia.org/resource/James_Jones_(basketball_player)","http://dbpedia.org/resource/James_Jones_(basketball_player)__4","http://dbpedia.org/resource/Miami_Heat","2008","2013"
"http://dbpedia.org/resource/James_Posey","http://dbpedia.org/resource/James_Posey__4","http://dbpedia.org/resource/Miami_Heat","2005","2006"
"http://dbpedia.org/resource/Jarrett_Jack","http://dbpedia.org/resource/Jarrett_Jack__5","http://dbpedia.org/resource/Golden_State_Warriors","2012","2012"
"http://dbpedia.org/resource/Malik_Allen","http://dbpedia.org/resource/Malik_Allen__2","http://dbpedia.org/resource/Miami_Heat","2001","2004"
"http://dbpedia.org/resource/Malik_Allen","http://dbpedia.org/resource/Malik_Allen__9","http://dbpedia.org/resource/Orlando_Magic","2010","2010"
"http://dbpedia.org/resource/Marcin_Gortat","http://dbpedia.org/resource/Marcin_Gortat__3","http://dbpedia.org/resource/Orlando_Magic","2007","2010"
"http://dbpedia.org/resource/Matt_Barnes","http://dbpedia.org/resource/Matt_Barnes__7","http://dbpedia.org/resource/Golden_State_Warriors","2006","2007"
"http://dbpedia.org/resource/Matt_Barnes","http://dbpedia.org/resource/Matt_Barnes__9","http://dbpedia.org/resource/Orlando_Magic","2009","2009"
"http://dbpedia.org/resource/Monta_Ellis","http://dbpedia.org/resource/Monta_Ellis__1","http://dbpedia.org/resource/Golden_State_Warriors","2005","2011"
"http://dbpedia.org/resource/Rasual_Butler","http://dbpedia.org/resource/Rasual_Butler__1","http://dbpedia.org/resource/Miami_Heat","2002","2004"
"http://dbpedia.org/resource/Trevor_Ariza","http://dbpedia.org/resource/Trevor_Ariza__2","http://dbpedia.org/resource/Orlando_Magic","2006","2007"
"http://dbpedia.org/resource/Zaza_Pachulia","http://dbpedia.org/resource/Zaza_Pachulia__2","http://dbpedia.org/resource/Orlando_Magic","2003","2003"
"http://dbpedia.org/resource/Joel_Anthony","http://dbpedia.org/resource/Joel_Anthony__1","http://dbpedia.org/resource/Miami_Heat","2007","2013"
"http://dbpedia.org/resource/Caron_Butler","http://dbpedia.org/resource/Caron_Butler__1","http://dbpedia.org/resource/Miami_Heat","2002","2003"
"http://dbpedia.org/resource/Richard_Jefferson","http://dbpedia.org/resource/Richard_Jefferson__4","http://dbpedia.org/resource/Golden_State_Warriors","2011","2012"
"http://dbpedia.org/resource/Joe_Wolf","http://dbpedia.org/resource/Joe_Wolf__7","http://dbpedia.org/resource/Orlando_Magic","1995","1995"
"http://dbpedia.org/resource/John_Coker_(basketball)","http://dbpedia.org/resource/John_Coker_(basketball)__7","http://dbpedia.org/resource/Golden_State_Warriors","2000","2000"
"http://dbpedia.org/resource/Lester_Conner","http://dbpedia.org/resource/Lester_Conner__1","http://dbpedia.org/resource/Golden_State_Warriors","1982","1986"
"http://dbpedia.org/resource/Sean_Rooks","http://dbpedia.org/resource/Sean_Rooks__8","http://dbpedia.org/resource/Orlando_Magic","2004","2004"
