"film","actor","date","dbin","dbout"
"http://dbpedia.org/resource/Vallal","http://dbpedia.org/resource/M._N._Nambiar","1997-04-18","11","45"
"http://dbpedia.org/resource/Vallal","http://dbpedia.org/resource/Manivannan","1997-04-18","11","45"
"http://dbpedia.org/resource/Venus_Rising","http://dbpedia.org/resource/Jessica_Alba","1995-11-30","8","6"
"http://dbpedia.org/resource/Venus_Rising","http://dbpedia.org/resource/Audie_England","1995-11-30","8","6"
"http://dbpedia.org/resource/Venus_Rising","http://dbpedia.org/resource/Morgan_Fairchild","1995-11-30","8","6"
"http://dbpedia.org/resource/Venus_Rising","http://dbpedia.org/resource/Costas_Mandylor","1995-11-30","8","6"
"http://dbpedia.org/resource/Drohi_(1992_film)","http://dbpedia.org/resource/Salim_Ghouse","1992-10-25","9","42"
"http://dbpedia.org/resource/Drohi_(1992_film)","http://dbpedia.org/resource/Akkineni_Nagarjuna","1992-10-25","9","42"
"http://dbpedia.org/resource/Drohi_(1992_film)","http://dbpedia.org/resource/Danny_Denzongpa","1992-10-25","9","42"
"http://dbpedia.org/resource/Drohi_(1992_film)","http://dbpedia.org/resource/Silk_Smitha","1992-10-25","9","42"
"http://dbpedia.org/resource/Drohi_(1992_film)","http://dbpedia.org/resource/Urmila_Matondkar","1992-10-25","9","42"
"http://dbpedia.org/resource/Drohi_(1992_film)","http://dbpedia.org/resource/Rallapalli_(actor)","1992-10-25","9","42"
"http://dbpedia.org/resource/Drohi_(1992_film)","http://dbpedia.org/resource/Akash_Khurana","1992-10-25","9","42"
"http://dbpedia.org/resource/Welcome_to_Blood_City","http://dbpedia.org/resource/Jack_Palance","1977-08-23","10","14"
"http://dbpedia.org/resource/Welcome_to_Blood_City","http://dbpedia.org/resource/Samantha_Eggar","1977-08-23","10","14"
"http://dbpedia.org/resource/Welcome_to_Blood_City","http://dbpedia.org/resource/Keir_Dullea","1977-08-23","10","14"
"http://dbpedia.org/resource/Emergency_Landing_(1952_film)","http://dbpedia.org/resource/Henki_Kolstad","1952-01-21","14","30"
"http://dbpedia.org/resource/Eye_of_God_(film)","http://dbpedia.org/resource/Mary_Kay_Place","1997-10-17","11","36"
"http://dbpedia.org/resource/Far_from_Home_(1989_film)","http://dbpedia.org/resource/Drew_Barrymore","1989-06-30","23","64"
"http://dbpedia.org/resource/Far_from_Home_(1989_film)","http://dbpedia.org/resource/Susan_Tyrrell","1989-06-30","23","64"
"http://dbpedia.org/resource/Far_from_Home_(1989_film)","http://dbpedia.org/resource/Matt_Frewer","1989-06-30","23","64"
"http://dbpedia.org/resource/Far_from_Home_(1989_film)","http://dbpedia.org/resource/Richard_Masur","1989-06-30","23","64"
"http://dbpedia.org/resource/Friends_(1938_film)","http://dbpedia.org/resource/Boris_Babochkin","1938-11-01","11","45"
"http://dbpedia.org/resource/Friends_(2001_film)","http://dbpedia.org/resource/Vijayalakshmi_(Kannada_actress)","2001-01-14","37","74"
"http://dbpedia.org/resource/Friends_(2001_film)","http://dbpedia.org/resource/Suriya","2001-01-14","37","74"
"http://dbpedia.org/resource/Friends_(2001_film)","http://dbpedia.org/resource/Ramesh_Khanna","2001-01-14","37","74"
"http://dbpedia.org/resource/Friends_(2001_film)","http://dbpedia.org/resource/Vijay_(actor)","2001-01-14","37","74"
"http://dbpedia.org/resource/Friends_(2001_film)","http://dbpedia.org/resource/Devayani_(actress)","2001-01-14","37","74"
"http://dbpedia.org/resource/Frozen_Assets_(film)","http://dbpedia.org/resource/Shelley_Long","1992-10-23","7","32"
"http://dbpedia.org/resource/Frozen_Assets_(film)","http://dbpedia.org/resource/Corbin_Bernsen","1992-10-23","7","32"
"http://dbpedia.org/resource/Frozen_Assets_(film)","http://dbpedia.org/resource/Larry_Miller_(comedian)","1992-10-23","7","32"
"http://dbpedia.org/resource/Gulebakavali_Katha","http://dbpedia.org/resource/Mukkamala","1962-01-05","18","77"
"http://dbpedia.org/resource/Gulebakavali_Katha","http://dbpedia.org/resource/Jamuna_(actress)","1962-01-05","18","77"
"http://dbpedia.org/resource/Gulebakavali_Katha","http://dbpedia.org/resource/N._T._Rama_Rao","1962-01-05","18","77"
"http://dbpedia.org/resource/Gulebakavali_Katha","http://dbpedia.org/resource/Nagaratnam","1962-01-05","18","77"
"http://dbpedia.org/resource/Harassed_(1964_film)","http://dbpedia.org/resource/Libertad_Leblanc","1964-09-10","-1","-1"
"http://dbpedia.org/resource/Harassed_(1964_film)","http://dbpedia.org/resource/June_Roberts","1964-09-10","-1","-1"
"http://dbpedia.org/resource/Harassed_(1964_film)","http://dbpedia.org/resource/Néstor_Zavarce","1964-09-10","-1","-1"
"http://dbpedia.org/resource/High_and_Low_(1933_film)","http://dbpedia.org/resource/Ariane_Borg","1933-12-08","12","28"
"http://dbpedia.org/resource/Home_at_Seven_(film)","http://dbpedia.org/resource/Margaret_Leighton","1952-03-17","14","36"
"http://dbpedia.org/resource/Home_at_Seven_(film)","http://dbpedia.org/resource/Jack_Hawkins","1952-03-17","14","36"
"http://dbpedia.org/resource/Home_at_Seven_(film)","http://dbpedia.org/resource/Ralph_Richardson","1952-03-17","14","36"
"http://dbpedia.org/resource/Honeymoon_(1959_film)","http://dbpedia.org/resource/Antonio_(dancer)","1959-03-29","22","90"
"http://dbpedia.org/resource/Honeymoon_(1959_film)","http://dbpedia.org/resource/Anthony_Steel_(actor)","1959-03-29","22","90"
"http://dbpedia.org/resource/Honeymoon_(1959_film)","http://dbpedia.org/resource/Ludmilla_Tchérina","1959-03-29","22","90"
"http://dbpedia.org/resource/Honeymoon_(1959_film)","http://dbpedia.org/resource/Antonio_(dancer)","1962-02-08","22","90"
"http://dbpedia.org/resource/Honeymoon_(1959_film)","http://dbpedia.org/resource/Anthony_Steel_(actor)","1962-02-08","22","90"
"http://dbpedia.org/resource/Honeymoon_(1959_film)","http://dbpedia.org/resource/Ludmilla_Tchérina","1962-02-08","22","90"
"http://dbpedia.org/resource/Honeymoon_(1972_film)","http://dbpedia.org/resource/Lena-Pia_Bernhardsson","1972-05-22","8","12"
"http://dbpedia.org/resource/Intoxication_(film)","http://dbpedia.org/resource/Asta_Nielsen","1919-10-01","19","44"
"http://dbpedia.org/resource/Intoxication_(film)","http://dbpedia.org/resource/Alfred_Abel","1919-10-01","19","44"
"http://dbpedia.org/resource/Intoxication_(film)","http://dbpedia.org/resource/Karl_Meinhardt","1919-10-01","19","44"
"http://dbpedia.org/resource/Intoxication_(film)","http://dbpedia.org/resource/Grete_Diercks","1919-10-01","19","44"
"http://dbpedia.org/resource/Itsy_Bitsy_Spider_(film)","http://dbpedia.org/resource/Thora_Birch","1992-07-23","10","57"
"http://dbpedia.org/resource/Itsy_Bitsy_Spider_(film)","http://dbpedia.org/resource/Frank_Welker","1992-07-23","10","57"
"http://dbpedia.org/resource/Itsy_Bitsy_Spider_(film)","http://dbpedia.org/resource/Andrea_Martin","1992-07-23","10","57"
"http://dbpedia.org/resource/Itsy_Bitsy_Spider_(film)","http://dbpedia.org/resource/Jim_Carrey","1992-07-23","10","57"
"http://dbpedia.org/resource/Jolly_(film)","http://dbpedia.org/resource/Kausalya_(actress)","1998-05-07","7","31"
"http://dbpedia.org/resource/Jolly_(film)","http://dbpedia.org/resource/Keerthi_Reddy","1998-05-07","7","31"
"http://dbpedia.org/resource/Jolly_(film)","http://dbpedia.org/resource/Abbas_(actor)","1998-05-07","7","31"
"http://dbpedia.org/resource/Joy_House_(film)","http://dbpedia.org/resource/Alain_Delon","1964-06-12","30","33"
"http://dbpedia.org/resource/Joy_House_(film)","http://dbpedia.org/resource/Lola_Albright","1964-06-12","30","33"
"http://dbpedia.org/resource/Joy_House_(film)","http://dbpedia.org/resource/Jane_Fonda","1964-06-12","30","33"
"http://dbpedia.org/resource/Kurbaan_(1991_film)","http://dbpedia.org/resource/Kabir_Bedi","1991-05-31","18","58"
"http://dbpedia.org/resource/Kurbaan_(1991_film)","http://dbpedia.org/resource/Gulshan_Grover","1991-05-31","18","58"
"http://dbpedia.org/resource/Kurbaan_(1991_film)","http://dbpedia.org/resource/Sunil_Dutt","1991-05-31","18","58"
"http://dbpedia.org/resource/Kurbaan_(1991_film)","http://dbpedia.org/resource/Salman_Khan","1991-05-31","18","58"
"http://dbpedia.org/resource/Kurbaan_(1991_film)","http://dbpedia.org/resource/Rohini_Hattangadi","1991-05-31","18","58"
"http://dbpedia.org/resource/Kurbaan_(1991_film)","http://dbpedia.org/resource/Ayesha_Jhulka","1991-05-31","18","58"
"http://dbpedia.org/resource/Laugh_It_Off_(1940_film)","http://dbpedia.org/resource/Jean_Colin","1940-03-09","16","25"
"http://dbpedia.org/resource/Laugh_It_Off_(1940_film)","http://dbpedia.org/resource/Tommy_Trinder","1940-03-09","16","25"
"http://dbpedia.org/resource/Les_Pas_perdus","http://dbpedia.org/resource/Jean-Louis_Trintignant","1964-05-27","7","24"
"http://dbpedia.org/resource/Les_Pas_perdus","http://dbpedia.org/resource/Michèle_Morgan","1964-05-27","7","24"
"http://dbpedia.org/resource/Loha_(1997_film)","http://dbpedia.org/resource/Govinda","1997-10-17","8","52"
"http://dbpedia.org/resource/Loha_(1997_film)","http://dbpedia.org/resource/Manisha_Koirala","1997-10-17","8","52"
"http://dbpedia.org/resource/Loha_(1997_film)","http://dbpedia.org/resource/Dharmendra","1997-10-17","8","52"
"http://dbpedia.org/resource/Loha_(1997_film)","http://dbpedia.org/resource/Mithun_Chakraborty","1997-10-17","8","52"
"http://dbpedia.org/resource/Loha_(1997_film)","http://dbpedia.org/resource/Shakti_Kapoor","1997-10-17","8","52"
"http://dbpedia.org/resource/Loha_(1997_film)","http://dbpedia.org/resource/Ramya","1997-10-17","8","52"
"http://dbpedia.org/resource/Love_from_a_Stranger_(1937_film)","http://dbpedia.org/resource/Binnie_Hale","1937-04-18","14","71"
"http://dbpedia.org/resource/Love_from_a_Stranger_(1937_film)","http://dbpedia.org/resource/Ann_Harding","1937-04-18","14","71"
"http://dbpedia.org/resource/Love_from_a_Stranger_(1937_film)","http://dbpedia.org/resource/Bruce_Seton","1937-04-18","14","71"
"http://dbpedia.org/resource/Love_from_a_Stranger_(1937_film)","http://dbpedia.org/resource/Basil_Rathbone","1937-04-18","14","71"
"http://dbpedia.org/resource/Lunch_Box_(film)","http://dbpedia.org/resource/Yumika_Hayashi","2004-03-09","27","37"
"http://dbpedia.org/resource/Malliswari_(1951_film)","http://dbpedia.org/resource/Bhanumathi_Ramakrishna","1951-12-20","22","76"
"http://dbpedia.org/resource/Malliswari_(1951_film)","http://dbpedia.org/resource/N._T._Rama_Rao","1951-12-20","22","76"
"http://dbpedia.org/resource/Meet_the_Parents_(film_series)","http://dbpedia.org/resource/Blythe_Danner","2000-10-06","-1","-1"
"http://dbpedia.org/resource/Meet_the_Parents_(film_series)","http://dbpedia.org/resource/Robert_De_Niro","2000-10-06","-1","-1"
"http://dbpedia.org/resource/Meet_the_Parents_(film_series)","http://dbpedia.org/resource/Dustin_Hoffman","2000-10-06","-1","-1"
"http://dbpedia.org/resource/Meet_the_Parents_(film_series)","http://dbpedia.org/resource/Teri_Polo","2000-10-06","-1","-1"
"http://dbpedia.org/resource/Meet_the_Parents_(film_series)","http://dbpedia.org/resource/Barbra_Streisand","2000-10-06","-1","-1"
"http://dbpedia.org/resource/Meet_the_Parents_(film_series)","http://dbpedia.org/resource/Ben_Stiller","2000-10-06","-1","-1"
"http://dbpedia.org/resource/Meet_the_Parents_(film_series)","http://dbpedia.org/resource/Owen_Wilson","2000-10-06","-1","-1"
"http://dbpedia.org/resource/Minin_and_Pozharsky_(film)","http://dbpedia.org/resource/Boris_Livanov","1939-11-03","9","43"
"http://dbpedia.org/resource/Minin_and_Pozharsky_(film)","http://dbpedia.org/resource/Aleksandr_Khanov","1939-11-03","9","43"
"http://dbpedia.org/resource/Mukti_(1977_film)","http://dbpedia.org/resource/Mithun_Chakraborty","1977-08-14","16","67"
"http://dbpedia.org/resource/Mukti_(1977_film)","http://dbpedia.org/resource/Shashi_Kapoor","1977-08-14","16","67"
"http://dbpedia.org/resource/Mukti_(1977_film)","http://dbpedia.org/resource/Sanjeev_Kumar","1977-08-14","16","67"
"http://dbpedia.org/resource/Mukti_(1977_film)","http://dbpedia.org/resource/Vidya_Sinha","1977-08-14","16","67"
"http://dbpedia.org/resource/Nickelodeon_(film)","http://dbpedia.org/resource/Ryan_O'Neal","1976-12-21","49","88"
"http://dbpedia.org/resource/Nickelodeon_(film)","http://dbpedia.org/resource/Stella_Stevens","1976-12-21","49","88"
"http://dbpedia.org/resource/Nickelodeon_(film)","http://dbpedia.org/resource/Tatum_O'Neal","1976-12-21","49","88"
"http://dbpedia.org/resource/Nickelodeon_(film)","http://dbpedia.org/resource/Brian_Keith","1976-12-21","49","88"
"http://dbpedia.org/resource/Nickelodeon_(film)","http://dbpedia.org/resource/John_Ritter","1976-12-21","49","88"
"http://dbpedia.org/resource/Nickelodeon_(film)","http://dbpedia.org/resource/Burt_Reynolds","1976-12-21","49","88"
"http://dbpedia.org/resource/Police_Story_3_(2011_film)","http://dbpedia.org/resource/Thriller_Manju","2011-07-08","7","24"
"http://dbpedia.org/resource/Police_Story_3_(2011_film)","http://dbpedia.org/resource/Sadhu_Kokila","2011-07-08","7","24"
"http://dbpedia.org/resource/Police_Story_3_(2011_film)","http://dbpedia.org/resource/Sudeep","2011-07-08","7","24"
"http://dbpedia.org/resource/Raat_(film)","http://dbpedia.org/resource/Revathi","1992-02-07","13","61"
"http://dbpedia.org/resource/Raat_(film)","http://dbpedia.org/resource/Anant_Nag","1992-02-07","13","61"
"http://dbpedia.org/resource/Raat_(film)","http://dbpedia.org/resource/Om_Puri","1992-02-07","13","61"
"http://dbpedia.org/resource/Raat_(film)","http://dbpedia.org/resource/Vijayachander","1992-02-07","13","61"
"http://dbpedia.org/resource/Raat_(film)","http://dbpedia.org/resource/Akash_Khurana","1992-02-07","13","61"
"http://dbpedia.org/resource/Raat_(film)","http://dbpedia.org/resource/Chinna_(Telugu_actor)","1992-02-07","13","61"
"http://dbpedia.org/resource/Raat_(film)","http://dbpedia.org/resource/Nana_Patekar","1992-02-07","13","61"
"http://dbpedia.org/resource/Raat_(film)","http://dbpedia.org/resource/Rohini_Hattangadi","1992-02-07","13","61"
"http://dbpedia.org/resource/Robbery_Under_Arms_(1907_film)","http://dbpedia.org/resource/Jim_Gerald","1907-10-01","7","30"
"http://dbpedia.org/resource/Robbery_Under_Arms_(1920_film)","http://dbpedia.org/resource/Kenneth_Brampton","1920-10-02","10","36"
"http://dbpedia.org/resource/Rosaura_at_10_O'Clock","http://dbpedia.org/resource/Juan_Verdaguer","1958-03-06","14","29"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Shiva_(actor)","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Kajal_Aggarwal","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/S._P._B._Charan","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Vaibhav_Reddy","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Sampath_Raj","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Premgi_Amaren","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Nikita_Thukral","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Jayaram","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Vega_Tamotia","2008-09-05","72","118"
"http://dbpedia.org/resource/Saroja_(film)","http://dbpedia.org/resource/Prakash_Raj","2008-09-05","72","118"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(1973_film)","http://dbpedia.org/resource/Cheryl_Ladd","1973-09-19","13","65"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(1973_film)","http://dbpedia.org/resource/Jo_Van_Fleet","1973-09-19","13","65"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(1973_film)","http://dbpedia.org/resource/Roy_Thinnes","1973-09-19","13","65"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(1973_film)","http://dbpedia.org/resource/Pamela_Franklin","1973-09-19","13","65"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(1973_film)","http://dbpedia.org/resource/Kate_Jackson","1973-09-19","13","65"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(1973_film)","http://dbpedia.org/resource/Lloyd_Bochner","1973-09-19","13","65"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(2000_film)","http://dbpedia.org/resource/Taraji_P._Henson","2000-03-13","17","32"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(2000_film)","http://dbpedia.org/resource/Julie_Benz","2000-03-13","17","32"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(2000_film)","http://dbpedia.org/resource/Shannen_Doherty","2000-03-13","17","32"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(2000_film)","http://dbpedia.org/resource/Kate_Jackson","2000-03-13","17","32"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(2000_film)","http://dbpedia.org/resource/Daniel_Cosgrove","2000-03-13","17","32"
"http://dbpedia.org/resource/Soch","http://dbpedia.org/resource/Aditi_Gowitrikar","2002-08-23","16","41"
"http://dbpedia.org/resource/Soch","http://dbpedia.org/resource/Raveena_Tandon","2002-08-23","16","41"
"http://dbpedia.org/resource/Soch","http://dbpedia.org/resource/Sanjay_Kapoor","2002-08-23","16","41"
"http://dbpedia.org/resource/Soch","http://dbpedia.org/resource/Arbaaz_Khan_(Indian_actor)","2002-08-23","16","41"
"http://dbpedia.org/resource/Sri_Raghavendrar","http://dbpedia.org/resource/Rajinikanth","1985-09-01","-1","-1"
"http://dbpedia.org/resource/Sri_Raghavendrar","http://dbpedia.org/resource/Lakshmi_(actress)","1985-09-01","-1","-1"
"http://dbpedia.org/resource/Suspect_(1960_film)","http://dbpedia.org/resource/Virginia_Maskell","1960-11-15","19","45"
"http://dbpedia.org/resource/Suspect_(1960_film)","http://dbpedia.org/resource/Ian_Bannen","1960-11-15","19","45"
"http://dbpedia.org/resource/Suspect_(1960_film)","http://dbpedia.org/resource/Tony_Britton","1960-11-15","19","45"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Paul_Calderón","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Michael_Imperioli","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Lili_Taylor","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Annabella_Sciorra","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Christopher_Walken","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Jamal_Simmons","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Edie_Falco","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Fredro_Starr","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Addiction","http://dbpedia.org/resource/Kathryn_Erbe","1995-10-06","30","88"
"http://dbpedia.org/resource/The_Adulteress_(1946_film)","http://dbpedia.org/resource/Clara_Calamai","1946-05-16","-1","-1"
"http://dbpedia.org/resource/The_Adulteress_(1946_film)","http://dbpedia.org/resource/Carlo_Ninchi","1946-05-16","-1","-1"
"http://dbpedia.org/resource/The_Adulteress_(1946_film)","http://dbpedia.org/resource/Roldano_Lupi","1946-05-16","-1","-1"
"http://dbpedia.org/resource/The_Adulteress_(1946_film)","http://dbpedia.org/resource/Delia_Brandi","1946-05-16","-1","-1"
"http://dbpedia.org/resource/The_Best_Man_(1964_film)","http://dbpedia.org/resource/Cliff_Robertson","1964-04-05","42","85"
"http://dbpedia.org/resource/The_Best_Man_(1964_film)","http://dbpedia.org/resource/Margaret_Leighton","1964-04-05","42","85"
"http://dbpedia.org/resource/The_Best_Man_(1964_film)","http://dbpedia.org/resource/Henry_Fonda","1964-04-05","42","85"
"http://dbpedia.org/resource/The_Best_Man_(1964_film)","http://dbpedia.org/resource/Ann_Sothern","1964-04-05","42","85"
"http://dbpedia.org/resource/The_Best_Man_(1964_film)","http://dbpedia.org/resource/Edie_Adams","1964-04-05","42","85"
"http://dbpedia.org/resource/The_Best_Man_(1964_film)","http://dbpedia.org/resource/Kevin_McCarthy_(actor)","1964-04-05","42","85"
"http://dbpedia.org/resource/The_Best_Man_(1964_film)","http://dbpedia.org/resource/Lee_Tracy","1964-04-05","42","85"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Taye_Diggs","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Monica_Calhoun","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Sanaa_Lathan","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Melissa_De_Sousa","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Regina_Hall","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Nia_Long","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Terrence_Howard","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Harold_Perrineau","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","http://dbpedia.org/resource/Morris_Chestnut","1999-10-22","70","128"
"http://dbpedia.org/resource/The_Best_Man_(2005_film)","http://dbpedia.org/resource/Seth_Green","2005-07-09","28","69"
"http://dbpedia.org/resource/The_Best_Man_(2005_film)","http://dbpedia.org/resource/Stuart_Townsend","2005-07-09","28","69"
"http://dbpedia.org/resource/The_Best_Man_(2005_film)","http://dbpedia.org/resource/Amy_Smart","2005-07-09","28","69"
"http://dbpedia.org/resource/The_Best_Man_(2005_film)","http://dbpedia.org/resource/Kate_Ashfield","2005-07-09","28","69"
"http://dbpedia.org/resource/The_Calendar_(1931_film)","http://dbpedia.org/resource/Edna_Best","1931-10-31","17","49"
"http://dbpedia.org/resource/The_Calendar_(1931_film)","http://dbpedia.org/resource/Herbert_Marshall","1931-10-31","17","49"
"http://dbpedia.org/resource/The_Calendar_(1931_film)","http://dbpedia.org/resource/Anne_Grey","1931-10-31","17","49"
"http://dbpedia.org/resource/The_Calendar_(1948_film)","http://dbpedia.org/resource/Greta_Gynt","1948-05-26","21","30"
"http://dbpedia.org/resource/The_Calendar_(1948_film)","http://dbpedia.org/resource/John_McCallum_(actor)","1948-05-26","21","30"
"http://dbpedia.org/resource/The_Caller_(1987_film)","http://dbpedia.org/resource/Malcolm_McDowell","1989-12-27","7","47"
"http://dbpedia.org/resource/The_Caller_(1987_film)","http://dbpedia.org/resource/Madolyn_Smith","1989-12-27","7","47"
"http://dbpedia.org/resource/The_Chasers_(1959_film)","http://dbpedia.org/resource/Rolf_Søder","1959-08-24","10","19"
"http://dbpedia.org/resource/The_Crazies_(1973_film)","http://dbpedia.org/resource/Richard_Liberty","1973-03-16","42","83"
"http://dbpedia.org/resource/The_Crazies_(1973_film)","http://dbpedia.org/resource/Lynn_Lowry","1973-03-16","42","83"
"http://dbpedia.org/resource/The_Curse_(1924_film)","http://dbpedia.org/resource/Oscar_Beregi_(Sr.)","1925-02-28","-1","-1"
"http://dbpedia.org/resource/The_Curse_(1924_film)","http://dbpedia.org/resource/Ferdinand_Bonn","1925-02-28","-1","-1"
"http://dbpedia.org/resource/The_Curse_(1924_film)","http://dbpedia.org/resource/Albert_Heine","1925-02-28","-1","-1"
"http://dbpedia.org/resource/The_Curse_(1924_film)","http://dbpedia.org/resource/Lilian_Harvey","1925-02-28","-1","-1"
"http://dbpedia.org/resource/The_Feeding","http://dbpedia.org/resource/Robert_Pralgo","2006-09-05","3","22"
"http://dbpedia.org/resource/The_Glenn_Miller_Story","http://dbpedia.org/resource/James_Stewart","1954-02-10","79","131"
"http://dbpedia.org/resource/The_Glenn_Miller_Story","http://dbpedia.org/resource/June_Allyson","1954-02-10","79","131"
"http://dbpedia.org/resource/The_Grissom_Gang","http://dbpedia.org/resource/Scott_Wilson_(actor)","1971-05-28","25","82"
"http://dbpedia.org/resource/The_Grissom_Gang","http://dbpedia.org/resource/Wesley_Addy","1971-05-28","25","82"
"http://dbpedia.org/resource/The_Grissom_Gang","http://dbpedia.org/resource/Kim_Darby","1971-05-28","25","82"
"http://dbpedia.org/resource/The_Grissom_Gang","http://dbpedia.org/resource/Ralph_Waite","1971-05-28","25","82"
"http://dbpedia.org/resource/The_Grissom_Gang","http://dbpedia.org/resource/Irene_Dailey","1971-05-28","25","82"
"http://dbpedia.org/resource/The_Grissom_Gang","http://dbpedia.org/resource/Robert_Lansing_(actor)","1971-05-28","25","82"
"http://dbpedia.org/resource/The_Grissom_Gang","http://dbpedia.org/resource/Tony_Musante","1971-05-28","25","82"
"http://dbpedia.org/resource/The_Grissom_Gang","http://dbpedia.org/resource/Connie_Stevens","1971-05-28","25","82"
"http://dbpedia.org/resource/The_Haunted_House_of_Horror","http://dbpedia.org/resource/Jill_Haworth","1970-02-20","27","45"
"http://dbpedia.org/resource/The_Haunted_House_of_Horror","http://dbpedia.org/resource/Dennis_Price","1970-02-20","27","45"
"http://dbpedia.org/resource/The_Haunted_House_of_Horror","http://dbpedia.org/resource/Frankie_Avalon","1970-02-20","27","45"
"http://dbpedia.org/resource/The_Haunted_House_of_Horror","http://dbpedia.org/resource/Jill_Haworth","1970-04-15","27","45"
"http://dbpedia.org/resource/The_Haunted_House_of_Horror","http://dbpedia.org/resource/Dennis_Price","1970-04-15","27","45"
"http://dbpedia.org/resource/The_Haunted_House_of_Horror","http://dbpedia.org/resource/Frankie_Avalon","1970-04-15","27","45"
"http://dbpedia.org/resource/The_Middle_Watch_(1930_film)","http://dbpedia.org/resource/Owen_Nares","1930-10-24","21","70"
"http://dbpedia.org/resource/The_Middle_Watch_(1930_film)","http://dbpedia.org/resource/Dodo_Watts","1930-10-24","21","70"
"http://dbpedia.org/resource/The_Middle_Watch_(1930_film)","http://dbpedia.org/resource/Jack_Raine","1930-10-24","21","70"
"http://dbpedia.org/resource/The_Middle_Watch_(1930_film)","http://dbpedia.org/resource/Jacqueline_Logan","1930-10-24","21","70"
"http://dbpedia.org/resource/The_Middle_Watch_(1940_film)","http://dbpedia.org/resource/Jack_Buchanan","1940-05-11","24","80"
"http://dbpedia.org/resource/The_Middle_Watch_(1940_film)","http://dbpedia.org/resource/Greta_Gynt","1940-05-11","24","80"
"http://dbpedia.org/resource/The_Middle_Watch_(1940_film)","http://dbpedia.org/resource/Fred_Emney","1940-05-11","24","80"
"http://dbpedia.org/resource/The_Middle_Watch_(1940_film)","http://dbpedia.org/resource/Kay_Walsh","1940-05-11","24","80"
"http://dbpedia.org/resource/The_Recruiter_(2004_film)","http://dbpedia.org/resource/Oldzhas_Nusupbayev","2004-05-21","29","32"
"http://dbpedia.org/resource/The_Recruiter_(2004_film)","http://dbpedia.org/resource/Olga_Landina","2004-05-21","29","32"
"http://dbpedia.org/resource/The_River_of_Love_(film)","http://dbpedia.org/resource/Omar_Sharif","1960-12-12","18","35"
"http://dbpedia.org/resource/The_River_of_Love_(film)","http://dbpedia.org/resource/Faten_Hamama","1960-12-12","18","35"
